event_idx,destination_in,destination_out,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,failed,error
2025-05-03 21:17:35+00:00,0xa345ceECCF8fe6aE33fe1D655B4806492251c2A8,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22405887,36199.5652,rebalance_plan_1746306883_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.001767556009205612,GHO/crvUSD,autoUSD,tokemak,curve,0x635EF0056A597D13863B73825CcA297236578595,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.0015547775373367934,0.0021808425000287013,22405887,22620387,22834887,False,
2025-05-03 23:45:23+00:00,0xa345ceECCF8fe6aE33fe1D655B4806492251c2A8,0xC5c95fCad37E466E25e6ecA1977bbF75C0E1004a,22406620,85005.02335768986,rebalance_plan_1746315763_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0362027645361824,0.0017057248749178106,GHO/crvUSD,Steakhouse USDC,morpho,curve,0x635EF0056A597D13863B73825CcA297236578595,0xBEEF01735c132Ada46AA9aA4c54623cAA92A64CB,0.04129424672003523,0.04123689178403733,0.0015551084614657817,0.002181179375184472,22406620,22621120,22835620,False,
2025-05-04 01:17:35+00:00,0xa345ceECCF8fe6aE33fe1D655B4806492251c2A8,0x0f170e37E5E0C617148517B831A49292c38c363d,22407076,129040.12094465512,rebalance_plan_1746321282_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.03647449583821228,0.0016947501489197464,GHO/crvUSD,Gauntlet USDC Prime,morpho,curve,0x635EF0056A597D13863B73825CcA297236578595,0xdd0f28e19C1780eb6396170735D45153D261490d,0.04133945513046733,0.04155664705887574,0.0015563024834230887,0.002186385962896109,22407076,22621576,22836076,False,
2025-05-04 03:45:35+00:00,0x65efCF2cce562DCBf07e805eEbeDeF21Dbd8Ea3D,0xC5c95fCad37E466E25e6ecA1977bbF75C0E1004a,22407809,5437.976682058698,rebalance_plan_1746330163_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.03542410018227575,0.0016481467836435698,Curve.fi Factory Plain Pool: crvUSD/USDC,Steakhouse USDC,morpho,curve,0x4DEcE678ceceb27446b35C672dC7d61F30bAD69E,0xBEEF01735c132Ada46AA9aA4c54623cAA92A64CB,0.041282902424187196,0.04122537216124611,0.0037794308364096363,0.005006588027850034,22407809,22622309,22836809,False,
2025-05-04 02:31:35+00:00,0xa345ceECCF8fe6aE33fe1D655B4806492251c2A8,0x0f170e37E5E0C617148517B831A49292c38c363d,22407443,96780.54161057751,rebalance_plan_1746325723_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.036463430530431634,0.0016677149849924217,GHO/crvUSD,Gauntlet USDC Prime,morpho,curve,0x635EF0056A597D13863B73825CcA297236578595,0xdd0f28e19C1780eb6396170735D45153D261490d,0.04133964810058255,0.041556646148605214,0.001556046582702697,0.0021874846791896108,22407443,22621943,22836443,False,
2025-05-04 05:17:23+00:00,0xa345ceECCF8fe6aE33fe1D655B4806492251c2A8,0x0f170e37E5E0C617148517B831A49292c38c363d,22408265,85000.0792023854,rebalance_plan_1746335687_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0363894412027371,0.0017043972153488879,GHO/crvUSD,Gauntlet USDC Prime,morpho,curve,0x635EF0056A597D13863B73825CcA297236578595,0xdd0f28e19C1780eb6396170735D45153D261490d,0.04132780336590902,0.04154491443810193,0.0015535532559425302,0.0021871899853389554,22408265,22622765,22837265,False,
2025-05-04 07:17:35+00:00,0x3Ee3F7A0B244004B0678EBa98bA091eC101513Ee,0x0f170e37E5E0C617148517B831A49292c38c363d,22408861,85002.77214806531,rebalance_plan_1746342888_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.036378291275010535,0.02997366732123872,Curvykin Skysaver,Gauntlet USDC Prime,morpho,curve,0xfD1627E3f3469C8392C8c3A261D8F0677586e5e1,0xdd0f28e19C1780eb6396170735D45153D261490d,0.0413264776847857,0.041538803270385616,0.03785949160929203,0.04583105466148929,22408861,22623361,22837861,False,
2025-05-04 11:17:23+00:00,0xa345ceECCF8fe6aE33fe1D655B4806492251c2A8,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22410047,41955.7473,rebalance_plan_1746357288_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.0019172869109946727,GHO/crvUSD,autoUSD,tokemak,curve,0x635EF0056A597D13863B73825CcA297236578595,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.0015096912438041787,0.0021700741516184063,22410047,22624547,22839047,False,
2025-05-04 13:17:23+00:00,0x7876F91BB22148345b3De16af9448081E9853830,0x0f170e37E5E0C617148517B831A49292c38c363d,22410638,84997.5448793264,rebalance_plan_1746364488_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.03635737244217005,0.023554131627474058,Fluid USD Coin,Gauntlet USDC Prime,morpho,fluid,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0xdd0f28e19C1780eb6396170735D45153D261490d,0.04131548503767557,0.04153241489629389,0.033628616766878894,0.03660845044947969,22410638,22625138,22839638,False,
2025-05-04 16:35:47+00:00,0xa345ceECCF8fe6aE33fe1D655B4806492251c2A8,0xE4545f9dBC30Ccb6Cda6930DDFd69f3D419FcB61,22411619,150010.48554087064,rebalance_plan_1746376373_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.018856047673688286,0.0018630616399501615,GHO/crvUSD,Fluid Tether USD,fluid,curve,0x635EF0056A597D13863B73825CcA297236578595,0x5C20B550819128074FD538Edf79791733ccEdd18,0.02911202956761838,0.035641437066480375,0.00150896026566949,0.0021715353583149355,22411619,22626119,22840619,False,
2025-05-04 17:45:11+00:00,0x3Ee3F7A0B244004B0678EBa98bA091eC101513Ee,0xE4545f9dBC30Ccb6Cda6930DDFd69f3D419FcB61,22411965,150010.4855135899,rebalance_plan_1746380536_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0187341789308415,0.029399092370829563,Curvykin Skysaver,Fluid Tether USD,fluid,curve,0xfD1627E3f3469C8392C8c3A261D8F0677586e5e1,0x5C20B550819128074FD538Edf79791733ccEdd18,0.029145985058398605,0.03566055597435569,0.03844771202159469,0.04607200890267138,22411965,22626465,22840965,False,
2025-05-04 15:17:23+00:00,0x7876F91BB22148345b3De16af9448081E9853830,0x0f170e37E5E0C617148517B831A49292c38c363d,22411231,15258.077388561684,rebalance_plan_1746371687_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.036327935276078055,0.023944000631634717,Fluid USD Coin,Gauntlet USDC Prime,morpho,fluid,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0xdd0f28e19C1780eb6396170735D45153D261490d,0.04130438094500155,0.041526206052550974,0.03364089126286407,0.03662534693453545,22411231,22625731,22840231,False,
2025-05-04 21:44:59+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xE4545f9dBC30Ccb6Cda6930DDFd69f3D419FcB61,22413154,150010.6164987215,rebalance_plan_1746394935_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0185040365419104,0.017594640134343933,frxUSD/sUSDS,Fluid Tether USD,fluid,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0x5C20B550819128074FD538Edf79791733ccEdd18,0.029254894565752476,0.0357250971787586,0.023756982039899732,0.025549501951918963,22413154,22627654,22842154,False,
2025-05-05 04:07:23+00:00,0x7583b1589aDD33320366A48A92794D77763FAE9e,0xE4545f9dBC30Ccb6Cda6930DDFd69f3D419FcB61,22415049,150010.48528429156,rebalance_plan_1746417883_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.01848743870160503,0.003930292087210033,Curve.fi Factory Plain Pool: crvUSD/USDT,Fluid Tether USD,fluid,curve,0x390f3595bCa2Df7d23783dFd126427CCeb997BF4,0x5C20B550819128074FD538Edf79791733ccEdd18,0.029433066722558854,0.03582795524993365,0.004086977071057207,0.004732981514462553,22415049,22629549,22844049,False,
2025-05-05 07:16:47+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xE4545f9dBC30Ccb6Cda6930DDFd69f3D419FcB61,22415991,150010.48521135552,rebalance_plan_1746429243_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.01858620938269672,0.017645567861827458,frxUSD/sUSDS,Fluid Tether USD,fluid,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0x5C20B550819128074FD538Edf79791733ccEdd18,0.029517930824055183,0.03587689579277975,0.023932760837604317,0.02560125439483185,22415991,22630491,22844991,False,
2025-05-05 10:16:35+00:00,0x7876F91BB22148345b3De16af9448081E9853830,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22416888,170000.0,rebalance_plan_1746440043_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.02527429213125453,Fluid USD Coin,autoUSD,tokemak,fluid,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.033771601627786696,0.036787200471799286,22416888,22631388,22845888,False,
2025-05-05 13:17:11+00:00,0x7583b1589aDD33320366A48A92794D77763FAE9e,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22417783,85000.0,rebalance_plan_1746450843_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.00409243465855437,Curve.fi Factory Plain Pool: crvUSD/USDT,autoUSD,tokemak,curve,0x390f3595bCa2Df7d23783dFd126427CCeb997BF4,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.004088001910105055,0.004730542116543113,22417783,22632283,22846783,False,
2025-05-05 16:17:35+00:00,0x3Ee3F7A0B244004B0678EBa98bA091eC101513Ee,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22418674,85000.0,rebalance_plan_1746461643_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.02896610897147127,Curvykin Skysaver,autoUSD,tokemak,curve,0xfD1627E3f3469C8392C8c3A261D8F0677586e5e1,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.039574169949633475,0.04654766805822552,22418674,22633174,22847674,False,
2025-05-05 19:17:11+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22419566,85000.0,rebalance_plan_1746472443_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.01763120041097182,frxUSD/sUSDS,autoUSD,tokemak,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.024039184146394943,0.025657005082019735,22419566,22634066,22848566,False,
2025-05-06 01:17:11+00:00,0x7583b1589aDD33320366A48A92794D77763FAE9e,0xE4545f9dBC30Ccb6Cda6930DDFd69f3D419FcB61,22421343,150015.33562737948,rebalance_plan_1746494043_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.016731091001886023,0.00503023580705779,Curve.fi Factory Plain Pool: crvUSD/USDT,Fluid Tether USD,fluid,curve,0x390f3595bCa2Df7d23783dFd126427CCeb997BF4,0x5C20B550819128074FD538Edf79791733ccEdd18,0.030015272377557745,0.03614945666508462,0.003957573796959268,0.004662352918212598,22421343,22635843,22850343,False,
2025-05-05 22:16:47+00:00,0x7583b1589aDD33320366A48A92794D77763FAE9e,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22420454,37465.6245,rebalance_plan_1746483242_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.004595838650709533,Curve.fi Factory Plain Pool: crvUSD/USDT,autoUSD,tokemak,curve,0x390f3595bCa2Df7d23783dFd126427CCeb997BF4,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.004028863031950269,0.004697948287091025,22420454,22634954,22849454,False,
2025-05-06 04:25:47+00:00,0x3Ee3F7A0B244004B0678EBa98bA091eC101513Ee,0xE4545f9dBC30Ccb6Cda6930DDFd69f3D419FcB61,22422275,150015.33554628346,rebalance_plan_1746505369_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.016549200998846398,0.029255783492215567,Curvykin Skysaver,Fluid Tether USD,fluid,curve,0xfD1627E3f3469C8392C8c3A261D8F0677586e5e1,0x5C20B550819128074FD538Edf79791733ccEdd18,0.03010619829624983,0.03619557222607339,0.0399912950571355,0.046739812827679694,22422275,22636775,22851275,False,
2025-05-06 17:07:35+00:00,0x7876F91BB22148345b3De16af9448081E9853830,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22426052,170000.0,rebalance_plan_1746551094_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.03566019951165274,Fluid USD Coin,autoUSD,tokemak,fluid,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.03386379621544977,0.03699653090254951,22426052,22640552,22855052,False,
2025-05-06 10:16:47+00:00,0x7583b1589aDD33320366A48A92794D77763FAE9e,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22424012,85000.0,rebalance_plan_1746526442_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.004866773103878917,Curve.fi Factory Plain Pool: crvUSD/USDT,autoUSD,tokemak,curve,0x390f3595bCa2Df7d23783dFd126427CCeb997BF4,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.003963840392982254,0.004671081350445361,22424012,22638512,22853012,False,
2025-05-06 18:14:23+00:00,0x7583b1589aDD33320366A48A92794D77763FAE9e,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22426385,85000.0,rebalance_plan_1746555102_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.005533613213725683,Curve.fi Factory Plain Pool: crvUSD/USDT,autoUSD,tokemak,curve,0x390f3595bCa2Df7d23783dFd126427CCeb997BF4,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.0038872743628441953,0.0046171699903923,22426385,22640885,22855385,False,
2025-05-06 22:16:59+00:00,0x7876F91BB22148345b3De16af9448081E9853830,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22427583,43906.581299,rebalance_plan_1746569654_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.035440197462978225,Fluid USD Coin,autoUSD,tokemak,fluid,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.03391180720689779,0.03702267496021494,22427583,22642083,22856583,False,
2025-05-07 00:48:11+00:00,0x7876F91BB22148345b3De16af9448081E9853830,0xE4545f9dBC30Ccb6Cda6930DDFd69f3D419FcB61,22428329,150003.670233902,rebalance_plan_1746578713_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.02048622918399181,0.03444290436181002,Fluid USD Coin,Fluid Tether USD,fluid,fluid,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0x5C20B550819128074FD538Edf79791733ccEdd18,0.03063688975541523,0.036426993505994876,0.03393543077647321,0.03703651153816967,22428329,22642829,22857329,False,
2025-05-07 07:16:59+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22430253,49003.7914,rebalance_plan_1746602055_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.017707511899605614,frxUSD/sUSDS,autoUSD,tokemak,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.024328557403283657,0.02571386971671452,22430253,22644753,22859253,False,
2025-05-07 18:31:47+00:00,0x7876F91BB22148345b3De16af9448081E9853830,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22433531,1252839.96215,rebalance_plan_1746642534_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.03040545280466816,Fluid USD Coin,autoUSD,tokemak,fluid,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.03410387240797408,0.0371434543603093,22433531,22648031,22862531,False,
2025-05-07 13:17:23+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xE4545f9dBC30Ccb6Cda6930DDFd69f3D419FcB61,22431998,149996.19918000794,rebalance_plan_1746623655_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.02085892539003101,0.017746617010567664,frxUSD/sUSDS,Fluid Tether USD,fluid,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0x5C20B550819128074FD538Edf79791733ccEdd18,0.030994026444782552,0.036569758219497484,0.024375576931051857,0.025726940553048472,22431998,22646498,22860998,False,
2025-05-07 17:03:35+00:00,0x3Ee3F7A0B244004B0678EBa98bA091eC101513Ee,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22433093,77796.9559,rebalance_plan_1746637242_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.027995110698394984,Curvykin Skysaver,autoUSD,tokemak,curve,0xfD1627E3f3469C8392C8c3A261D8F0677586e5e1,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.04150451127687127,0.04742114368242856,22433093,22647593,22862093,False,
2025-05-07 19:45:11+00:00,0x7876F91BB22148345b3De16af9448081E9853830,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22433894,529163.42415,rebalance_plan_1746646946_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.030168581612164246,Fluid USD Coin,autoUSD,tokemak,fluid,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.034116542090740776,0.037152789313287915,22433894,22648394,22862894,False,
2025-05-07 22:02:23+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22434554,99223.880175,rebalance_plan_1746655175_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.018267496279463086,frxUSD/sUSDS,autoUSD,tokemak,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.024359731917360072,0.025692903786726395,22434554,22649054,22863554,False,
2025-05-07 20:59:23+00:00,0x3Ee3F7A0B244004B0678EBa98bA091eC101513Ee,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22434251,132290.85605,rebalance_plan_1746651386_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.027976065764838368,Curvykin Skysaver,autoUSD,tokemak,curve,0xfD1627E3f3469C8392C8c3A261D8F0677586e5e1,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.041664654328853246,0.047494482416939654,22434251,22648751,22863251,False,
2025-05-07 23:10:23+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22434889,85000.0,rebalance_plan_1746659248_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.018299782505881865,frxUSD/sUSDS,autoUSD,tokemak,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.024366402745535476,0.02569175322924333,22434889,22649389,22863889,False,
2025-05-08 02:59:11+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22436013,127671.6405,rebalance_plan_1746672992_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.0184392644031528,frxUSD/sUSDS,autoUSD,tokemak,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.024372699025355216,0.025686186232213082,22436013,22650513,22865013,False,
2025-05-08 01:43:35+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22435639,85000.0,rebalance_plan_1746668439_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.018357261218710383,frxUSD/sUSDS,autoUSD,tokemak,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.024376716733160553,0.025689641471336566,22435639,22650139,22864639,False,
2025-05-08 04:16:47+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xE4545f9dBC30Ccb6Cda6930DDFd69f3D419FcB61,22436393,199974.83944840098,rebalance_plan_1746677642_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.02249257122798794,0.01853853848932186,frxUSD/sUSDS,Fluid Tether USD,fluid,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0x5C20B550819128074FD538Edf79791733ccEdd18,0.031626100948990654,0.03672009971926937,0.02435800348845163,0.02567542235263298,22436393,22650893,22865393,False,
2025-05-08 07:16:47+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0x7876F91BB22148345b3De16af9448081E9853830,22437282,199988.5084078942,rebalance_plan_1746688443_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.025709167892428025,0.01865212508799484,frxUSD/sUSDS,Fluid USD Coin,fluid,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0.03430565615239267,0.0372662202502434,0.02436478573736034,0.02567133854904391,22437282,22651782,22866282,False,
2025-05-08 13:16:59+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22439055,85000.0,rebalance_plan_1746710042_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.018852307746178992,frxUSD/sUSDS,autoUSD,tokemak,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.024387068992728134,0.02566540470815948,22439055,22653555,22868055,False,
2025-05-08 16:56:23+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22440131,23563.4509,rebalance_plan_1746723226_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.018971203214136985,frxUSD/sUSDS,autoUSD,tokemak,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.024396377632897037,0.025670944956182717,22440131,22654631,22869131,False,
2025-05-08 18:56:35+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0x7876F91BB22148345b3De16af9448081E9853830,22440720,199970.92618282017,rebalance_plan_1746730401_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.021862930280460904,0.0190285232262139,frxUSD/sUSDS,Fluid USD Coin,fluid,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0.03462658251414008,0.03742983157292157,0.02440231372199997,0.02566861300427159,22440720,22655220,22869720,False,
2025-05-08 22:16:59+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0x7876F91BB22148345b3De16af9448081E9853830,22441711,199967.79326305262,rebalance_plan_1746742442_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.02206988956370806,0.019146616310213423,frxUSD/sUSDS,Fluid USD Coin,fluid,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0.03471740972974913,0.037476323716722604,0.02442073530994926,0.025662407083387073,22441711,22656211,22870711,False,
2025-05-09 00:31:59+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22442377,150057.68545,rebalance_plan_1746750525_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.019226174732757034,frxUSD/sUSDS,autoUSD,tokemak,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.02442946544514557,0.025658586816472706,22442377,22656877,22871377,False,
2025-05-09 07:16:47+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22444375,85000.0,rebalance_plan_1746774843_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.019471942909766997,frxUSD/sUSDS,autoUSD,tokemak,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.024483248163239768,0.02565265651745574,22444375,22658875,22873375,False,
2025-05-09 04:16:47+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22443489,105808.782574,rebalance_plan_1746764042_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.01936127980481512,frxUSD/sUSDS,autoUSD,tokemak,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.024453765338988687,0.025654577601181172,22443489,22657989,22872489,False,
2025-05-09 10:16:47+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22445264,85000.0,rebalance_plan_1746785642_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.019602343724670936,frxUSD/sUSDS,autoUSD,tokemak,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.024496072412125924,0.02565275864048,22445264,22659764,22874264,False,
2025-05-09 13:16:47+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,22446151,85000.0,rebalance_plan_1746796442_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.0,0.01973189115958479,frxUSD/sUSDS,autoUSD,tokemak,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0.0,0.0,0.02451492692637136,0.025648091320243926,22446151,22660651,22875151,False,
2025-05-09 16:42:47+00:00,0xb949C40F18fB52747d96850696c954718168fde3,0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c,22447152,200033.15080539582,rebalance_plan_1746808769_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.02738919708368189,0.01983509615407076,frxUSD/sUSDS,Curve Strategic Ethena Reserves,curve,curve,0x81A2612F6dEA269a6Dd1F6DeAb45C5424EE2c4b7,0x5B03CcCAb7BA3010fA5CAd23746cbf0794938e96,0.037531664553291044,0.03965830826537031,0.024533684644261866,0.025643500544094255,22447152,22661652,22876152,False,
