,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,projected_swap_cost,projected_net_gain,projected_gross_gain,projected_slippage,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days,valid
157,157,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21489043,25.645348213626715,rebalance_plan_1735245014_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ezETH-WETH Stable Pool,balETH,tokemak,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1735245014_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-26 20:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,balETH -> ezETH-WETH-BPT,25.645348213626715,25.645348213626715,25.14964786126763,25.62294975141622,,,,0.07724420194417501,0.07690865359984683,0.07690865359984683,40.0,6.0,0.0,0.02239846221049646,0.19093745676158708,0.21333591897208354,0.08733927893634522,0.0,0.0,0.026311769325519707,0.02592294877627843,21489043,21703543,21918043,2025-01-25 19:14:11+00:00,2025-02-24 18:42:59+00:00,True
158,158,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21484565,50.0,rebalance_plan_1735191014_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ezETH-WETH Stable Pool,balETH,tokemak,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1735191014_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-26 05:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,balETH -> ezETH-WETH-BPT,50.0,50.0,49.02126081940758,49.99259546384069,,,,0.08035418494454977,0.07961178363671463,0.07961178363671463,40.0,6.0,0.0,0.007404536159306474,0.3916027945247874,0.3990073306840939,0.014809072318612948,0.0,0.0,0.026870540919842645,0.026045909198691763,21484565,21699065,21913565,2025-01-25 04:13:47+00:00,2025-02-24 03:40:59+00:00,True
159,159,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21468475,49.9989650010651,rebalance_plan_1734996614_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ezETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1734996614_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-23 23:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,pxETH/wETH -> ezETH-WETH-BPT,49.97652552288451,49.99896945393134,49.025841651094304,49.96310868427767,,0.06740347466690084,,0.07640616323877106,0.07564756805687921,0.008244093389978363,40.0,3.0,0.0,0.03586076965366658,0.01570115137755944,0.05156192103122602,0.07172301758480926,0.0006963598092966095,0.0023093597022467716,0.026826233216549422,0.025354375931511797,21468475,21682975,21897475,2025-01-22 22:20:35+00:00,2025-02-21 21:43:11+00:00,True
160,160,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21461330,49.999655763164135,rebalance_plan_1734910214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ezETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1734910214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-22 23:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,pxETH/wETH -> ezETH-WETH-BPT,49.97616831333387,49.99965953382663,49.0192341285121,49.97513905361231,,0.0645665528694289,,0.07997330796330075,0.07919064839475114,0.014624095525322234,40.0,2.0,0.0,0.024520480214320628,0.033473435574873665,0.05799391578919429,0.04904129436667786,0.0006750838978888396,0.001623585711542086,0.027019072151891255,0.024923336108575667,21461330,21675830,21890330,2025-01-21 22:24:23+00:00,2025-02-20 21:45:35+00:00,True
161,161,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21456863,49.99944510236927,rebalance_plan_1734856214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ezETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1734856214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-22 08:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,pxETH/wETH -> ezETH-WETH-BPT,49.96775588399763,49.9994493023565,49.02553008851594,49.98295313803436,,0.06157390962370417,,0.07602647957636638,0.07538524827821207,0.013811338654507899,40.0,4.0,0.0,0.016496164322141738,0.013485101192040608,0.029981265514182346,0.03299269202423848,0.0007296269217118567,0.0016534414475342096,0.02631125810257906,0.025024518057882972,21456863,21671363,21885863,2025-01-21 07:26:35+00:00,2025-02-20 06:44:59+00:00,True
162,162,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21452395,49.99834387523775,rebalance_plan_1734802214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ETHx/wstETH,Balancer pxETH/wETH StablePool,balancer,balancer,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1734802214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-21 17:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,pxETH/wETH -> ETHx/wstETH,49.964590820338984,49.998347592863766,49.157752684571896,49.98315561032535,,0.061883574140622614,,0.0796564810588534,0.07200106795444672,0.010117493813824104,40.0,4.0,0.0,0.015191982538418358,0.009271784256776784,0.024463766795195144,0.030384969243636966,0.0007365546870041761,0.0016582465898404841,0.02095058273549877,0.02218975790678024,21452395,21666895,21881395,2025-01-20 16:27:35+00:00,2025-02-19 15:45:35+00:00,True
163,163,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21447928,50.00719435678065,rebalance_plan_1734748214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,Balancer pxETH/wETH StablePool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1734748214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-21 02:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,pxETH/wETH -> weETH/rETH,49.96776144123146,50.00719862573805,48.89076259779399,49.96577913262068,,0.06262046704577437,,0.07693803540902427,0.07551108228971942,0.012890615243945053,40.0,4.0,0.0,0.04141949311736681,0.015525251445719935,0.05694474456308675,0.08282706141441153,0.0007404622402689132,0.0016569079994990243,0.014381710024439442,0.01505831137175706,21447928,21662428,21876928,2025-01-20 01:30:59+00:00,2025-02-19 00:46:23+00:00,True
164,164,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21442556,49.99995561675272,rebalance_plan_1734683414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,Balancer pxETH/wETH StablePool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1734683414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-20 08:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,pxETH/wETH -> weETH/rETH,49.96101319360896,49.99995847931974,48.90983396575464,50.014004304616265,,0.063577741930034,,0.077890660601443,0.07644050393781103,0.012862762007777029,40.0,4.0,0.0,-0.014045825296527426,0.05472546029008267,0.040679634993555244,-0.02809167392076307,0.0005935314346341425,0.0016635153350252896,0.01407694996855291,0.015041469174157163,21442556,21657056,21871556,2025-01-19 07:31:11+00:00,2025-02-18 06:45:47+00:00,True
165,165,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21438076,50.00052761789711,rebalance_plan_1734629414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,Balancer pxETH/wETH StablePool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1734629414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-19 17:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,pxETH/wETH -> weETH/rETH,49.96066716744106,50.00052892741892,48.846155332654114,49.95038084713179,,0.06341307256034644,,0.07982953909558035,0.07833335500141579,0.014920282441069355,42.0,4.0,0.0,0.050148080287129915,0.04118439580482618,0.09133247609195609,0.10029509959769661,0.0005880114217944321,0.0016635191936993365,0.014321246086529404,0.015002870240056199,21438076,21652576,21867076,2025-01-18 16:29:35+00:00,2025-02-17 15:45:35+00:00,True
166,166,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21433604,24.43758446708446,rebalance_plan_1734575414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ETHx/wstETH,Balancer rsETH-WETH Stable Pool,balancer,balancer,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1734575414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-19 02:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,rsETH / WETH -> ETHx/wstETH,23.953800374188507,24.437581683048776,24.020808031934685,24.42584608826376,,0.06335075123909409,,0.09704424789957497,0.0911964410297274,0.027845689790633316,42.0,5.0,0.0,0.011735594785015735,0.05283385378293883,0.06456944856795457,0.048022733743560954,0.024284778360832426,0.026055467158541346,0.0194273114730239,0.022164624627919682,21433604,21648104,21862604,2025-01-18 01:30:47+00:00,2025-02-17 00:42:35+00:00,True
167,167,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21429137,8.145783862349825,rebalance_plan_1734521414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ETHx/wstETH,Balancer rsETH-WETH Stable Pool,balancer,balancer,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1734521414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-18 11:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,rsETH / WETH -> ETHx/wstETH,7.984600124729502,8.145783293598848,8.011650311192199,8.146330067880399,,0.06274140975852437,,0.0975560933307743,0.09548551024378188,0.03274410048525751,42.0,5.0,0.0,-0.0005467742815508103,0.0270122459848613,0.02646547170331049,-0.006712359779819808,0.024340649095244915,0.02609964022993916,0.019220306547929944,0.022203312124183805,21429137,21643637,21858137,2025-01-17 10:32:47+00:00,2025-02-16 09:42:11+00:00,True
168,168,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21422877,10.85968232197401,rebalance_plan_1734445814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,Balancer rsETH-WETH Stable Pool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1734445814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-17 14:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rsETH / WETH -> weETH/rETH,10.646133499639337,10.86200256422986,10.614182547934767,10.859064986693415,,0.060904249490649855,,0.0967055665908525,0.09620190770388436,0.0352976582132345,42.0,5.0,0.0,0.0029375775364446355,0.037976506607317786,0.04091408414376242,0.02704452994808252,0.024380179149440018,0.026146702848675707,0.014462870488720414,0.014977050412652071,21422877,21637377,21851877,2025-01-16 13:34:59+00:00,2025-02-15 12:38:59+00:00,True
169,169,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21418388,14.482545692027463,rebalance_plan_1734391814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,Balancer rsETH-WETH Stable Pool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1734391814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-16 23:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rsETH / WETH -> weETH/rETH,14.194844666185782,14.482536942420204,14.148960894569145,14.48014485141001,,0.0600128139091125,,0.09823611835929925,0.09754847539208164,0.03753566148296914,42.0,5.0,0.0,0.0023920910101935533,0.05280493406810042,0.05519702507829397,0.01651707169609889,0.024843488043139406,0.0264115118466961,0.014418636648692695,0.015013017953786623,21418388,21632888,21847388,2025-01-15 22:31:47+00:00,2025-02-14 21:31:35+00:00,True
170,170,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21411216,19.299388851129446,rebalance_plan_1734305414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,Balancer rsETH-WETH Stable Pool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1734305414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-15 23:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rsETH / WETH -> weETH/rETH,18.926459554914373,19.299396725990103,18.858489075473397,19.305495240793316,,0.061792709542686,,0.10246989361088285,0.10149995120087608,0.03970724165819008,42.0,5.0,0.0,-0.0060985148032131065,0.08312400115005658,0.07702548634684347,-0.03159951002510022,0.024875258672016454,0.026383938594587875,0.014520499306980295,0.015043157654555772,21411216,21625716,21840216,2025-01-14 22:29:59+00:00,2025-02-13 21:23:11+00:00,True
171,171,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21406745,45.952506447013484,rebalance_plan_1734251414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ETHx/wstETH,Balancer rsETH-WETH Stable Pool,balancer,balancer,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1734251414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-15 08:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,rsETH / WETH -> ETHx/wstETH,45.04919172565263,45.95218757719423,45.15411710224991,45.91397781040464,,0.060461709765569194,,0.11658449125432856,0.10175502356783654,0.04129331380226735,42.0,4.0,0.0,0.03820976678959198,0.17388698344212603,0.212096750231718,0.08315113774595409,0.0249797474907949,0.026206255095404085,0.019063725474439686,0.022036244885266898,21406745,21621245,21835745,2025-01-14 07:31:35+00:00,2025-02-13 06:22:23+00:00,True
172,172,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21402263,50.015636934695706,rebalance_plan_1734197414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,Balancer rsETH-WETH Stable Pool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1734197414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-14 17:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rsETH / WETH -> weETH/rETH,49.01974243309221,50.01563693469571,48.86113166427934,49.99881370176,,0.06001725336691019,,0.10396293378358688,0.10145338494433068,0.04143613157742049,42.0,5.0,0.0,0.01682323293571386,0.22055480283900442,0.23737803577471828,0.033635946609416524,0.025049993296593076,0.026458275914810647,0.01447009920267428,0.015091097033567813,21402263,21616763,21831263,2025-01-13 16:29:35+00:00,2025-02-12 15:21:11+00:00,True
173,173,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21397788,50.00157229910671,rebalance_plan_1734143414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ETHx/wstETH,Balancer rsETH-WETH Stable Pool,balancer,balancer,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1734143414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-14 02:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,rsETH / WETH -> ETHx/wstETH,49.008399855368296,50.001489812367375,49.154938109201105,49.98130642014675,,0.057363040786113886,,0.1430008987113346,0.11864954958752844,0.06128650880141455,42.0,5.0,0.0,0.020183392220623375,0.30976096302641076,0.32994435524703414,0.04036558169839014,0.025053685616897248,0.026622539075084273,0.019355604436182672,0.02221359669140255,21397788,21612288,21826788,2025-01-13 01:27:59+00:00,2025-02-12 00:13:35+00:00,True
174,174,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21393311,50.0031799045617,rebalance_plan_1734089414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,Balancer rsETH-WETH Stable Pool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1734089414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-13 11:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rsETH / WETH -> weETH/rETH,49.010371118754804,50.00309976497929,48.87353487032689,49.99031016598512,,0.05646378235995469,,0.10695905868528423,0.10429656347254146,0.04783278111258677,42.0,5.0,0.0,0.012789598994167761,0.27647233391358844,0.2892619329077562,0.025577612296598506,0.025081066202792934,0.026655555440577405,0.014150573138267175,0.015146456337866265,21393311,21607811,21822311,2025-01-12 10:28:11+00:00,2025-02-11 09:12:59+00:00,True
175,175,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,21388835,44.96756474600708,rebalance_plan_1734035414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,Balancer ETHx/wstETH,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,rebalance_plan_1734035414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-12 20:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,ETHx/wstETH -> weETH/rETH,44.2415464372628,44.965900973003514,43.89461614916777,44.91250756597303,,0.0499291164204905,,0.11897491221271862,0.11607649467191872,0.06614737825142822,44.0,5.0,0.0,0.053393407030483786,0.2752465099527546,0.3286399169832384,0.1187419930994821,0.01804658285044236,0.021512862616738015,0.01447070025051267,0.01511628805966847,21388835,21603335,21817835,2025-01-11 19:29:35+00:00,2025-02-10 18:13:23+00:00,True
