,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,projected_swap_cost,projected_net_gain,projected_gross_gain,projected_slippage,valid,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days
0,0,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,41152276,5994.319999,,,,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,,,,,,,
1,1,0x071b90e1e322F5F94F74BA7ADd453BBE8D25032B,0x9c6864105AEC23388C89600046213a44C384c831,41112731,7153.024,rebalance_plan_1769014643_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.01986595329609875,Fluid USD Coin,baseUSD,tokemak,fluid,0xf42f5795D9ac7e9D757dB633D693cD548Cfd9169,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1769014643_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-21 16:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x071b90e1e322F5F94F74BA7ADd453BBE8D25032B,0xf42f5795D9ac7e9D757dB633D693cD548Cfd9169,baseUSD -> fUSDC,7153.024,7153.024,6489.289421,7151.951046,,,,0.03579595329609875,0.03579000677175563,0.03579000677175563,20.0,2.0,0.0,1.072954000000209,13.04173993264556,14.11469393264577,0.015000005592043434,False,0.0,0.0,,,,,,,
2,2,0x071b90e1e322F5F94F74BA7ADd453BBE8D25032B,0x9c6864105AEC23388C89600046213a44C384c831,41091076,5798.762,rebalance_plan_1768971443_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.01930963683294706,Fluid USD Coin,baseUSD,tokemak,fluid,0xf42f5795D9ac7e9D757dB633D693cD548Cfd9169,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768971443_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-21 04:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x071b90e1e322F5F94F74BA7ADd453BBE8D25032B,0xf42f5795D9ac7e9D757dB633D693cD548Cfd9169,baseUSD -> fUSDC,5798.762,5798.762,5260.833466,5797.892185,,,,0.03685963683294706,0.03685389331179052,0.03685389331179052,20.0,2.0,0.0,0.8698150000000169,11.47986003125657,12.349675031256586,0.01500001207154246,False,0.0,0.0,,,,,,,
3,3,0xCc68b840Bd7567363855e1e5050803EC7Ea8C25c,0x9c6864105AEC23388C89600046213a44C384c831,41073075,8839.2,rebalance_plan_1768935444_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.03976779853981932,Gauntlet USDC Core,baseUSD,tokemak,morpho,0xc0c5689e6f4D256E861F65465b691aeEcC0dEb12,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768935444_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-20 18:57:24+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xCc68b840Bd7567363855e1e5050803EC7Ea8C25c,0xc0c5689e6f4D256E861F65465b691aeEcC0dEb12,baseUSD -> gtUSDCc,8839.2,8839.2,8156.7384445746875,8837.87412,,,,0.04046476875477423,0.04046226088363218,0.04046226088363218,20.0,2.0,0.0,1.3258800000003248,18.35270401605495,19.678584016055275,0.015000000000003674,False,0.0,0.0,,,,,,,
4,4,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,41069475,22280.241,rebalance_plan_1768928243_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.038937115796093824,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768928243_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-20 16:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,22280.241,22280.241,21208.5487567845,22276.898963,,,,0.04250530065197342,0.04250278615321799,0.04250278615321799,20.0,3.0,0.0,3.342037000002165,50.38115493189179,53.72319193189396,0.015000003815049238,False,0.0,0.0,,,,,,,
5,5,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,41065876,30000.0,rebalance_plan_1768921044_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.038934745776279193,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768921044_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-20 14:57:24+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,30000.0,30000.0,28557.214121375047,29995.5,,,,0.0424245649415612,0.04242124605876777,0.04242124605876777,20.0,3.0,0.0,4.5,66.80165119999953,71.30165119999953,0.015,False,0.0,0.0,,,,,,,
6,6,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,41058675,10006.223,rebalance_plan_1768906643_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.03893815424760083,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768906643_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-20 10:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,10006.223,10006.223,9525.166077491494,10004.722066,,,,0.04247823886009406,0.04247711383017687,0.04247711383017687,20.0,3.0,0.0,1.5009339999996882,21.88061372613742,23.381547726137107,0.015000005496576364,False,0.0,0.0,,,,,,,
7,7,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,41033476,15171.811999,rebalance_plan_1768856243_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.039635970142948285,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768856243_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-19 20:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,15171.811999,15171.811999,14443.311115205168,15169.536228,,,,0.04319273201758426,0.04319112548458263,0.04319112548458263,20.0,3.0,0.0,2.275770999998713,35.91521748463065,38.190988484629365,0.014999994728043775,False,0.0,0.0,,,,,,,
8,8,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,41029875,30000.0,rebalance_plan_1768849043_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.03963634770255853,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768849043_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-19 18:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,30000.0,30000.0,28559.771213250446,29995.5,,,,0.04318872227254604,0.04318554703845175,0.04318554703845175,20.0,3.0,0.0,4.5,71.00789439860986,75.50789439860986,0.015,False,0.0,0.0,,,,,,,
9,9,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,41026275,30000.0,rebalance_plan_1768841843_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.04033210641426255,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768841843_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-19 16:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,30000.0,30000.0,28560.011043344137,29995.5,,,,0.04387481641786043,0.0438716466214033,0.0438716466214033,20.0,3.0,0.0,4.5,68.4948513041629,72.9948513041629,0.015,False,0.0,0.0,,,,,,,
10,10,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,41022679,30000.0,rebalance_plan_1768834643_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.03963523012097648,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768834643_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-19 14:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,30000.0,30000.0,28560.284366356045,29995.5,,,,0.04317385184970134,0.04317068503367504,0.04317068503367504,20.0,3.0,0.0,4.5,67.37249603861673,71.87249603861673,0.015,False,0.0,0.0,,,,,,,
11,11,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,41019075,6814.368999,rebalance_plan_1768827443_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.04033283639665486,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768827443_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-19 12:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,6814.368999,6814.368999,6487.40009577658,6813.346844,,,,0.04388000833718235,0.043879286276600364,0.043879286276600364,20.0,3.0,0.0,1.0221550000005664,15.581643648261357,16.60379864826192,0.014999994866003973,False,0.0,0.0,,,,,,,
12,12,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x071b90e1e322F5F94F74BA7ADd453BBE8D25032B,41008276,8767.382734597382,rebalance_plan_1768805843_0x9c6864105AEC23388C89600046213a44C384c831.json,0.01722380857132499,0.04033395063129719,Seamless USDC Vault,Fluid USD Coin,fluid,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0xf42f5795D9ac7e9D757dB633D693cD548Cfd9169,rebalance_plan_1768805843_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-19 06:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,Pool2Pool,0x071b90e1e322F5F94F74BA7ADd453BBE8D25032B,0xf42f5795D9ac7e9D757dB633D693cD548Cfd9169,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,fUSDC -> smUSDC,7959.212279,8767.382734,8346.935156849842,8766.06738,,0.03810380857132499,,0.0438685707374798,0.04386760216469601,0.005763793593371022,20.0,0.0,,1.3153540000002977,0.0,0.0,0.015002812582817233,False,,,,,,,,,
13,13,0xCc68b840Bd7567363855e1e5050803EC7Ea8C25c,0x071b90e1e322F5F94F74BA7ADd453BBE8D25032B,41004679,29989.681589561387,rebalance_plan_1768798643_0x9c6864105AEC23388C89600046213a44C384c831.json,0.017166380991215927,0.042472629211853796,Gauntlet USDC Core,Fluid USD Coin,fluid,morpho,0xc0c5689e6f4D256E861F65465b691aeEcC0dEb12,0xf42f5795D9ac7e9D757dB633D693cD548Cfd9169,rebalance_plan_1768798643_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-19 04:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,Pool2Pool,0x071b90e1e322F5F94F74BA7ADd453BBE8D25032B,0xf42f5795D9ac7e9D757dB633D693cD548Cfd9169,0xCc68b840Bd7567363855e1e5050803EC7Ea8C25c,0xc0c5689e6f4D256E861F65465b691aeEcC0dEb12,fUSDC -> gtUSDCc,27225.355154,29989.68159,27679.15665022834,29985.185096,,0.03795638099121593,,0.04318832717944401,0.043179548054372116,0.005223167063156189,20.0,0.0,,4.496493999999075,0.0,0.0,0.014993470292456929,False,,,,,,,,,
14,14,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,41001075,11322.057,rebalance_plan_1768791443_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.04033468068063373,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768791443_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-19 02:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,11322.057,11322.057,10779.293091770382,11320.358691,,,,0.04389259257755696,0.04389133384856464,0.04389133384856464,20.0,3.0,0.0,1.6983090000012453,26.611056341611373,28.30936534161262,0.015000003974553786,False,0.0,0.0,,,,,,,
15,15,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,40997475,30000.0,rebalance_plan_1768784243_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.0396395950111228,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768784243_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-19 00:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,30000.0,30000.0,28562.11171289845,29995.5,,,,0.043236172193696305,0.04323279865028738,0.04323279865028738,20.0,3.0,0.0,4.5,69.39839315046972,73.89839315046972,0.015,False,0.0,0.0,,,,,,,
16,16,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,40993870,30000.0,rebalance_plan_1768777043_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.03963993487659412,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768777043_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-18 22:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,30000.0,30000.0,28562.361916985188,29995.5,,,,0.043309563825493114,0.043306118351257486,0.043306118351257486,20.0,3.0,0.0,4.5,69.63917871310557,74.13917871310557,0.015,False,0.0,0.0,,,,,,,
17,17,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,40990270,30235.35875,rebalance_plan_1768769843_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.03824935147591191,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768769843_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-18 20:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,30235.35875,30235.35875,28786.704109682258,30230.823446,,,,0.041827040308290195,0.04182363331857439,0.04182363331857439,20.0,3.0,0.0,4.535304000000906,66.24461738262617,70.77992138262708,0.015000000620137857,False,0.0,0.0,,,,,,,
18,18,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,40986675,39669.0915,rebalance_plan_1768762643_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.03755423070995745,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768762643_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-18 18:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,39669.0915,39669.0915,37768.801881156665,39663.141136,,,,0.04100160575441745,0.04099730882878602,0.04099730882878602,20.0,3.0,0.0,5.950364000003901,85.11718969445448,91.06755369445838,0.015000000693244767,False,0.0,0.0,,,,,,,
19,19,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,40983077,45000.0,rebalance_plan_1768755444_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.03685650342971327,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768755444_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-18 16:57:24+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,45000.0,45000.0,42844.71231279357,44993.249999,,,,0.04044799770133192,0.04044291672078705,0.04044291672078705,20.0,3.0,0.0,6.7500010000003385,95.2785802079297,102.02858120793005,0.015000002222222975,False,0.0,0.0,,,,,,,
20,20,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,40979476,45000.0,rebalance_plan_1768748244_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.03616308185619941,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768748244_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-18 14:57:24+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,45000.0,45000.0,42845.122142525295,44993.249999,,,,0.0397813660021999,0.03977624174575495,0.03977624174575495,20.0,3.0,0.0,6.7500010000003385,94.58115618348377,101.33115718348411,0.015000002222222975,False,0.0,0.0,,,,,,,
21,21,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,40907475,10605.951,rebalance_plan_1768604243_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.03616974242869997,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768604243_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-16 22:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,10605.951,10605.951,10099.707427487643,10604.360107,,,,0.039916822517809016,0.039915567050291714,0.039915567050291714,20.0,3.0,0.0,1.5908929999986867,20.65137402117307,22.242267021171756,0.015000003300021722,False,0.0,0.0,,,,,,,
22,22,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,40878676,26950.019,rebalance_plan_1768546644_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.03617128329710357,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768546644_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-16 06:57:24+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,26950.019,26950.019,25665.30807055171,26945.976497,,,,0.03998727854805313,0.03998398313149576,0.03998398313149576,20.0,2.0,0.0,4.042503000000579,51.064848965348894,55.10735196534947,0.015000000556588027,False,0.0,0.0,,,,,,,
23,23,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,40875075,30000.0,rebalance_plan_1768539443_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.03617239634492453,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1768539443_0x9c6864105AEC23388C89600046213a44C384c831.json,2026-01-16 04:57:23+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,30000.0,30000.0,28570.113840000005,29995.5,,,,0.03998484130837248,0.03998117330175996,0.03998117330175996,20.0,2.0,0.0,4.5,56.83932889178889,61.33932889178889,0.015,False,0.0,0.0,,,,,,,
