,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,valid,error,error_type,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days
142,142,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,26277642,9.403252357577001,rebalance_plan_1739344590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1739344590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-02-12 07:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,9.403252357577001,9.403252357577001,9.206252331689662,9.399559503202834,,,,0.09445814796572492,0.09411535974013192,0.09411535974013192,50.0,4.0,0.0,True,,,0.0,0.0,0.017113605996898373,0.015981114230088078,26277642.0,27573642.0,28869642.0,2025-03-14 07:17:11+00:00,2025-04-13 07:17:11+00:00
143,143,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,26255143,12.525512229821,rebalance_plan_1739299590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1739299590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-02-11 18:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,12.525512229821,12.525512229821,12.259661181830388,12.518224762445952,,,,0.09505091428328193,0.09458730349933478,0.09458730349933478,50.0,4.0,0.0,True,,,0.0,0.0,0.017289888610227955,0.016170375494994005,26255143.0,27551143.0,28847143.0,2025-03-13 18:47:13+00:00,2025-04-12 18:47:13+00:00
144,144,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,26197542,13.874461443382,rebalance_plan_1739184390_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1739184390_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-02-10 10:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,13.874461443382,13.874461443382,13.58824080515581,13.878799585510388,,,,0.09576517417262623,0.0952526308988591,0.0952526308988591,50.0,4.0,0.0,True,,,0.0,0.0,0.017123715539300033,0.01616599094654969,26197542.0,27493542.0,28789542.0,2025-03-12 10:47:11+00:00,2025-04-11 10:47:11+00:00
145,145,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,25971642,29.610639200919998,rebalance_plan_1738732590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1738732590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-02-05 05:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,29.610639200919998,29.610639200919998,29.124938990572176,29.558787191522963,,,,0.10063621967167248,0.09914247262469321,0.09914247262469321,50.0,4.0,0.0,True,,,0.0,0.0,0.016392406092570866,0.015591328023518258,25971642.0,27267642.0,28563642.0,2025-03-07 05:17:11+00:00,2025-04-06 05:17:11+00:00
146,146,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,25949150,14.20047231096925,rebalance_plan_1738687590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1738687590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-02-04 16:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,14.20047231096925,14.20047231096925,13.961769929465223,14.174789098663085,,,,0.09876722627215723,0.09806231665480974,0.09806231665480974,50.0,4.0,0.0,True,,,0.0,0.0,0.01660189339753937,0.015706020640601892,25949150.0,27245150.0,28541150.0,2025-03-06 16:47:27+00:00,2025-04-05 16:47:27+00:00
147,147,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,25926644,18.926082940136002,rebalance_plan_1738642590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1738642590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-02-04 04:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,18.926082940136002,18.926082940136002,18.624914041915957,18.912939798324228,,,,0.10937352399575674,0.1081250059847932,0.1081250059847932,50.0,4.0,0.0,True,,,0.0,0.0,0.016837262311550694,0.015815615916821013,25926644.0,27222644.0,28518644.0,2025-03-06 04:17:15+00:00,2025-04-05 04:17:15+00:00
148,148,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0x945a4f719018edBa445ca67bDa43663C815835Ad,25793454,24.141018528530868,rebalance_plan_1738376190_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,Volatile AMM - weETH.base/WETH,aerodrome,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,rebalance_plan_1738376190_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-02-01 02:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,vAMM-weETH.base/WETH -> rETH-WETH-BPT,11.732197045258264,24.141018528530868,23.7151447003547,24.153998194155008,,0.04304976830284836,,0.08382089487802806,0.082767248800542,0.039717480497693636,50.0,2.0,0.0,False,could not identify working virtual price column,ValueError,,,,,,,,,
149,149,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0x945a4f719018edBa445ca67bDa43663C815835Ad,25674647,14.602848330574355,rebalance_plan_1738138590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,Volatile AMM - weETH.base/WETH,aerodrome,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,rebalance_plan_1738138590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-29 08:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,vAMM-weETH.base/WETH -> rETH-WETH-BPT,7.097792885411982,14.602848330574357,14.33850650991787,14.610504577391994,,0.05933482094228583,,0.070093968854648,0.06958206103604535,0.010247240093759519,50.0,1.0,0.0,False,could not identify working virtual price column,ValueError,,,,,,,,,
150,150,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0x945a4f719018edBa445ca67bDa43663C815835Ad,25651252,29.79903299779295,rebalance_plan_1738091790_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,Volatile AMM - weETH.base/WETH,aerodrome,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,rebalance_plan_1738091790_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-28 19:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,vAMM-weETH.base/WETH -> rETH-WETH-BPT,14.486036121568976,29.79903299779295,29.26357596589715,29.787112107959747,,0.05899150705739592,,0.07027771354650025,0.06924175944169748,0.010250252384301564,50.0,1.0,0.0,False,could not identify working virtual price column,ValueError,,,,,,,,,
151,151,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0x945a4f719018edBa445ca67bDa43663C815835Ad,25607146,43.06527336132109,rebalance_plan_1738003590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,Volatile AMM - weETH.base/WETH,aerodrome,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,rebalance_plan_1738003590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-27 18:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,vAMM-weETH.base/WETH -> rETH-WETH-BPT,20.932934542018355,43.06527336132108,42.29681906178311,43.07474252465763,,0.05499962935771226,,0.07286295718239963,0.07126807783475016,0.0162684484770379,50.0,1.0,0.0,False,could not identify working virtual price column,ValueError,,,,,,,,,
152,152,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0x945a4f719018edBa445ca67bDa43663C815835Ad,25577446,50.00002885362571,rebalance_plan_1737944190_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,Volatile AMM - weETH.base/WETH,aerodrome,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,rebalance_plan_1737944190_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-27 02:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,vAMM-weETH.base/WETH -> rETH-WETH-BPT,24.303744240923766,50.00002885362571,49.12185542776267,50.023089158001035,,0.05517932831858511,,0.07151492593195802,0.06956175327879689,0.014382424960211783,50.0,1.0,0.0,False,could not identify working virtual price column,ValueError,,,,,,,,,
153,153,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,25341642,9.177249997358999,rebalance_plan_1737472590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,baseETH,tokemak,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1737472590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-21 15:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,baseETH -> vAMM-weETH.base/WETH,9.177249997358999,9.177249997358999,4.452455490995202,9.173656161182665,,,,0.06238794680907606,0.06226166252864192,0.06226166252864192,50.0,4.0,0.0,False,could not identify working virtual price column,ValueError,0.0,0.0,,,,,,,
154,154,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xBd137c56f3116E5c36753037a784FF844F84F59c,25211151,24.684905704364034,rebalance_plan_1737211590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,Gyroscope ECLP cbETH/wstETH,balancer,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,rebalance_plan_1737211590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-18 14:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,ECLP-cbETH-wstETH -> vAMM-weETH.base/WETH,24.49433347421422,24.684905704364038,11.972907059807932,24.662954272399304,,0.04039836684959598,,0.06398797282518268,0.06363435145292536,0.023235984603329374,50.0,2.0,0.0,False,could not identify working virtual price column,ValueError,,,,,,,,,
155,155,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,25188643,21.645404586650002,rebalance_plan_1737166590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,baseETH,tokemak,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1737166590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-18 02:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,baseETH -> vAMM-weETH.base/WETH,21.645404586650002,21.645404586650002,10.502465064864817,21.634805248502317,,,,0.06398956569929289,0.0636790889321868,0.0636790889321868,50.0,4.0,0.0,False,could not identify working virtual price column,ValueError,0.0,0.0,,,,,,,
156,156,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,25166143,8.3574939164915,rebalance_plan_1737121590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,baseETH,tokemak,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1737121590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-17 13:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,baseETH -> vAMM-weETH.base/WETH,8.3574939164915,8.3574939164915,4.056035752293081,8.355201068265433,,,,0.06358961313882945,0.06347040963174921,0.06347040963174921,50.0,4.0,0.0,False,could not identify working virtual price column,ValueError,0.0,0.0,,,,,,,
157,157,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,25143644,8.842742711499,rebalance_plan_1737076590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,baseETH,tokemak,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1737076590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-17 01:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,baseETH -> vAMM-weETH.base/WETH,8.842742711499,8.842742711499,4.293584752613881,8.840352402854844,,,,0.06373555940165813,0.06360835034147884,0.06360835034147884,50.0,4.0,0.0,False,could not identify working virtual price column,ValueError,0.0,0.0,,,,,,,
158,158,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,25121144,9.692958885731,rebalance_plan_1737031590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1737031590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-16 12:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,9.692958885731,9.692958885731,9.519798161734574,9.699790173492001,,,,0.05081442910500443,0.05062550341386616,0.05062550341386616,50.0,4.0,0.0,True,,,0.0,0.0,0.024016249505188325,0.02006661052593839,25121144.0,26417144.0,27713144.0,2025-02-15 12:47:15+00:00,2025-03-17 12:47:15+00:00
159,159,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24959144,9.492627547014001,rebalance_plan_1736707591_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1736707591_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-12 18:46:31+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,9.492627547014001,9.492627547014001,9.319198470036271,9.499124189398463,,,,0.05379236769153869,0.05360812226424689,0.05360812226424689,50.0,4.0,0.0,True,,,0.0,0.0,0.02432811117535505,0.02080293402688782,24959144.0,26255144.0,27551144.0,2025-02-11 18:47:15+00:00,2025-03-13 18:47:15+00:00
160,160,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xBd137c56f3116E5c36753037a784FF844F84F59c,24936650,50.001640411786276,rebalance_plan_1736662590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,Gyroscope ECLP cbETH/wstETH,balancer,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,rebalance_plan_1736662590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-12 06:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,ECLP-cbETH-wstETH -> rETH-WETH-BPT,49.635533259766284,50.001640411786276,49.08537208092342,50.04078808044652,,0.04344848354846435,,0.05789557255805901,0.056836244159687306,0.013387760611222953,50.0,2.0,0.0,True,,,0.057510137693029595,0.04994446342313874,0.024381698507961458,0.020806132129906008,24936650.0,26232650.0,27528650.0,2025-02-11 06:17:27+00:00,2025-03-13 06:17:27+00:00
161,161,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24914144,24.759680026837,rebalance_plan_1736617590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1736617590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-11 17:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,24.759680026837,24.759680026837,24.30480370934962,24.754020336571802,,,,0.05778847356898202,0.05725347587970528,0.05725347587970528,50.0,4.0,0.0,True,,,0.0,0.0,0.024466706665417615,0.02082497461625077,24914144.0,26210144.0,27506144.0,2025-02-10 17:47:15+00:00,2025-03-12 17:47:15+00:00
162,162,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24891642,8.237543469181501,rebalance_plan_1736572590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1736572590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-11 05:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,8.237543469181501,8.237543469181501,8.086592458797702,8.236220088569388,,,,0.059374116929248995,0.05919235518426104,0.05919235518426104,50.0,4.0,0.0,True,,,0.0,0.0,0.0244456414262193,0.02075103068272588,24891642.0,26187642.0,27483642.0,2025-02-10 05:17:11+00:00,2025-03-12 05:17:11+00:00
163,163,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24869145,9.15080115934275,rebalance_plan_1736527590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1736527590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-10 16:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,9.15080115934275,9.15080115934275,8.977249457417711,9.14314937062593,,,,0.05940703217872976,0.059202376549074676,0.059202376549074676,50.0,4.0,0.0,True,,,0.0,0.0,0.024435931800777633,0.0207173663341762,24869145.0,26165145.0,27461145.0,2025-02-09 16:47:17+00:00,2025-03-11 16:47:17+00:00
