,destination_vault_address,block,chain_id,incentive_apr,fee_apr,base_apr,points_apr,fee_plus_base_apr,total_apr_in,total_apr_out,underlying_token_total_supply,safe_total_supply,price_per_share,price_return,underlying_safe_price,underlying_spot_price,underlying_backing,safe_backing_discount,spot_backing_discount,safe_spot_spread
58,0x865e59D439BF7310c9BC6117E6020B8C87De4065,22012750,1,,,,0.0,,,,19010.64754498519,,,,142154098833.3519,142175202422.644,142160152547.6592,-4.258376344441881e-05,0.00010586563615114843,-0.00014845572139888925
59,0x865e59D439BF7310c9BC6117E6020B8C87De4065,22062883,1,,,,0.0,,,,19011.385095291866,,,,142196007648.67685,142205077782.68625,142233831598.03156,-0.0002659279366220018,-0.00020215876224559455,-6.378613689217605e-05
60,0x865e59D439BF7310c9BC6117E6020B8C87De4065,22113034,1,,,,0.0,,,,19011.954842024832,,,,142370638220.20343,142408725578.14413,142301957766.43814,0.00048263885362712533,0.0007502905327643693,-0.00026752256235442986
61,0x865e59D439BF7310c9BC6117E6020B8C87De4065,22163172,1,,,,0.0,,,,19013.223655003243,,,,142454535080.74905,142458333967.2912,142363051876.92896,0.0006426049639564129,0.000669289461739088,-2.6667361203989828e-05
62,0x865e59D439BF7310c9BC6117E6020B8C87De4065,22213305,1,,,,0.0,,,,19013.133570537753,,,,142510256785.66547,142525465576.68387,142441535377.37115,0.00048245343685918233,0.0005892256011587974,-0.0001067206765424332
63,0x865e59D439BF7310c9BC6117E6020B8C87De4065,22263499,1,,,,0.0,,,,19013.800621583763,,,,142567004755.70486,142571667743.11594,142531006414.31052,0.0002525649842793351,0.0002852805844029837,-3.270733939498849e-05
64,0x865e59D439BF7310c9BC6117E6020B8C87De4065,22313650,1,,,,0.0,,,,19014.3009649873,,,,142564193976.68872,142570306110.5568,142596860676.0686,-0.00022908428155434926,-0.00018622124909280585,-4.2872853958490664e-05
65,0x865e59D439BF7310c9BC6117E6020B8C87De4065,22363838,1,,,,0.0,,,,19014.90365409696,,,,142676990690.81378,142769808886.07587,142665845642.96616,7.811994382676002e-05,0.0007287185145202018,-0.0006505477499397598
66,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,20759464,1,0.028233221139903848,0.017227177698873403,0.011515832598743683,0.0,,0.05415290932353054,0.05433690227274834,5250.774201580005,4256.743505683016,1.0305800140236288,0.0,494431550397.0136,494499376365.6257,494431550397.01385,-4.937804329112136e-16,0.0001371796936448618,-0.00013717969364535564
67,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,20809562,1,0.026270541882324087,0.02043002795368781,0.011364539968444044,0.0,,0.05543805561622354,0.05570696621596708,5326.421029488086,4337.283826952754,1.0311566358070046,0.0,487409541021.8278,487359892038.26135,487409541021.8282,-7.513413396304435e-16,-0.0001018629702298134,0.00010186297022906213
68,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,20859740,1,0.031409300357720334,0.015381876291740936,0.012218910687755383,0.0,,0.055869157301444615,0.056295928453606384,4655.2628256055705,3664.5581867931996,1.0313580200892658,0.0,557680312912.0416,557623607544.2173,557680312912.0421,-8.755576244933935e-16,-0.00010168077752060208,0.00010168077751972661
69,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,20909955,1,0.02897147438975484,0.015157624802068503,0.009309169959139028,0.0,,0.05054112171198689,0.05485473690998326,4474.071727134897,3431.3667952141855,1.0321953120490714,0.0,580265267882.288,580173793834.5046,580265267882.2882,-4.207396832331623e-16,-0.00015764177669535382,0.00015764177669493315
70,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,20960089,1,0.03866664104036956,0.023155550015071344,0.008753719002957062,0.0,,0.06670924595436101,0.06687390118081644,4606.914453093174,3531.6704016450444,1.0329094879611525,0.0,563533023177.2108,563351378317.4899,563533023177.211,-4.3323215314611026e-16,-0.0003223322365334934,0.00032233223653306027
71,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21010230,1,0.028943420373369097,0.019154427506633657,0.00933656935196852,0.0,,0.05454007519463436,0.06206299833426024,4806.732773771628,3759.1014937390796,1.0335150627041725,0.0,540106669427.6866,540004785752.98645,540106669427.68677,-3.390172332884244e-16,-0.00018863620922932942,0.00018863620922899047
72,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21060412,1,0.03199950323834762,0.016280125222296767,0.008890912554573104,0.0,,0.05397059069138273,0.05414405705666034,5441.499596430103,4308.223072195857,1.0338863326151728,0.0,477101648776.0444,476951353529.3883,477101648776.04456,-3.837871221357929e-16,-0.0003150172443164199,0.00031501724431603627
73,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21110559,1,0.01911682222565267,0.01506194477988832,0.010685704183150216,0.0,,0.042952788966125935,0.04739989995404624,6991.038895900008,5587.367198386034,1.0342962637743927,0.0,371353738397.2295,371303257003.46356,371353738397.22986,-9.861512074190331e-16,-0.0001359388328340926,0.0001359388328331066
74,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21160714,1,0.018103004270976244,0.01643242113136692,0.01140811235512018,0.0,,0.04413323733036572,0.04428870821002764,8355.23022492341,7339.8505922496515,1.035005170167793,0.0,310721351702.5668,310773974919.467,310721351702.567,-7.857220743352702e-16,0.00016935822598485636,-0.00016935822598564221
75,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21210874,1,,,,0.0,,,,7969.009663877926,,,,325780559790.476,325759426305.83887,325780559790.4764,-1.124103100981612e-15,-6.487030610759607e-05,6.487030610647205e-05
76,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21261045,1,,,,0.0,,,,8006.550690613194,,,,324253043488.0427,324231768881.55536,324253043488.04285,-3.764662042547689e-16,-6.56111235183281e-05,6.561112351795166e-05
77,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21311105,1,,,,0.0,,,,7801.843934289591,,,,332760876933.57275,332770243329.55084,332760876933.5728,-1.8342046941469055e-16,2.814752763107156e-05,-2.8147527631254985e-05
78,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21361217,1,,,,0.0,,,,7779.690240138969,,,,333708457424.0981,333686197669.1937,333708457424.0986,-1.46319710854514e-15,-6.670419766004623e-05,6.670419765858312e-05
79,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21411356,1,,,,0.0,,,,11979.691956698613,,,,216712452929.66797,216684018956.3664,216712452929.66876,-3.661335657104607e-15,-0.00013120599632359864,0.00013120599631993778
80,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21461471,1,,,,0.0,,,,11617.228196930138,,,,223473997865.0123,223405585897.6582,223473997865.01385,-6.964552920000645e-15,-0.00030612942896817504,0.0003061294289612126
81,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21511571,1,,,,0.0,,,,11622.399014308497,,,,223374574051.41162,223363740377.21796,223374574051.41193,-1.3662064384273238e-15,-4.850003291545727e-05,4.850003291409113e-05
82,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21561709,1,,,,0.0,,,,11143.820287058948,,,,232967542763.74008,232972411480.06357,232967542763.7405,-1.8339296911556614e-15,2.0898689428151784e-05,-2.089868942998575e-05
83,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21611852,1,,,,0.0,,,,11044.139868544866,,,,235070223682.186,234936600231.74216,235070223682.18668,-2.856111285526789e-15,-0.0005684405636384514,0.0005684405636355969
84,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21661974,1,,,,0.0,,,,11046.631712271093,,,,235017197721.36823,235129725736.49142,235017197721.3698,-6.752331650134828e-15,0.0004788075775417201,-0.0004788075775484757
85,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21712129,1,,,,0.0,,,,11044.84229359543,,,,235055273789.0296,235087082078.99023,235055273789.03088,-5.4529228831529995e-15,0.00013532259645405564,-0.00013532259645950928
86,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21762264,1,,,,0.0,,,,11045.829085598547,,,,235034274852.43503,235119980442.3997,235034274852.43585,-3.5057636163590394e-15,0.000364651453570532,-0.000364651453574039
87,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21812397,1,,,,0.0,,,,12408.71178398371,,,,209219818662.33868,209212972893.56384,209219818662.33932,-3.063137826628658e-15,-3.272046032374491e-05,3.2720460320681866e-05
88,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21862393,1,,,,0.0,,,,12408.075246718201,,,,209230551689.43976,209115600656.40176,209230551689.44012,-1.7502746828463422e-15,-0.0005493988908894235,0.0005493988908876742
89,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21912465,1,,,,0.0,,,,12769.268210929647,,,,203312232650.5245,202854009545.62408,203312232650.5265,-9.756631719915664e-15,-0.002253790138097813,0.002253790138088078
90,0x25cb41919d6B88e0D48108A4F5fe8FBb3744aFE1,21962635,1,,,,0.0,,,,12754.792998625155,,,,203542968479.25507,203530119526.31482,203542968479.25574,-3.2985011654599355e-15,-6.312648890264899e-05,6.312648889935068e-05
