,buyAmount,minBuyAmount,aggregatorName,datetime_received,3rd_party_response_success,chainId,systemName,slippageBps,taker,sellToken,buyToken,sellAmount,includeSources,excludeSources,sellAll,timeoutMS,method,url,buy_amount_norm,min_buy_amount_norm,sell_amount_norm,buy_amount_price,min_buy_amount_price,buy_symbol,sell_symbol,label,batch_id
105,49993213746979249586176,49975716122167806848821,Lifi,2025-09-25 06:56:27.956830+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49993.21374697925,49975.71612216781,50000.0,0.999864274939585,0.9995143224433563,FRAX,GHO,GHO -> FRAX,7
106,50022439133790940000000,50004931280094113171000,Lifi,2025-09-25 06:56:27.955686+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,50022.43913379094,50004.93128009412,50000.0,1.0004487826758188,1.0000986256018825,FRAX,crvUSD,crvUSD -> FRAX,7
107,150065020420972112932575,150012497663824772693049,Lifi,2025-09-25 06:56:29.081802+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,150065.0204209721,150012.4976638248,150000.0,1.0004334694731474,1.000083317758832,FRAX,crvUSD,crvUSD -> FRAX,7
108,99735536345,99700628907,Lifi,2025-09-25 06:56:30.412933+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99735.536345,99700.628907,100000.0,0.99735536345,0.9970062890700001,USDC,crvUSD,crvUSD -> USDC,7
109,149777017394951673085952,149724595438863440000372,Lifi,2025-09-25 06:56:31.641862+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149777.01739495166,149724.59543886344,150000.0,0.9985134492996778,0.9981639695924229,GHO,USDT,USDT -> GHO,7
110,149674858384993193588777,149622472184558445971021,Lifi,2025-09-25 06:56:32.873351+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149674.8583849932,149622.47218455846,150000.0,0.9978323892332879,0.9974831478970564,USDe,crvUSD,crvUSD -> USDe,7
111,249293420835,249206168138,Lifi,2025-09-25 06:56:34.712326+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249293.420835,249206.168138,250000.0,0.99717368334,0.996824672552,USDT,USDC,USDC -> USDT,7
112,99829966618006660400000,99795026129690358068860,Lifi,2025-09-25 06:56:35.289694+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99829.96661800666,99795.02612969035,100000.0,0.9982996661800666,0.9979502612969035,USDe,USDT,USDT -> USDe,7
113,99783998034917282267439,99749073635605061218645,Lifi,2025-09-25 06:56:36.659395+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99783.99803491728,99749.07363560506,100000.0,0.9978399803491729,0.9974907363560506,USDe,crvUSD,crvUSD -> USDe,7
114,199562452384,199492605526,Lifi,2025-09-25 06:56:38.000124+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199562.452384,199492.605526,200000.0,0.99781226192,0.9974630276299999,USDC,USDT,USDT -> USDC,7
115,49708701414,49691303369,Lifi,2025-09-25 06:56:39.219602+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49708.701414,49691.303369,50000.0,0.99417402828,0.99382606738,USDC,FRAX,FRAX -> USDC,7
116,49836093367953257398272,49818650735274473758183,Lifi,2025-09-25 06:56:40.960720+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49836.09336795326,49818.650735274474,50000.0,0.9967218673590652,0.9963730147054894,crvUSD,GHO,GHO -> crvUSD,7
117,100089566508422724000000,100054535160144776046600,Lifi,2025-09-25 06:56:41.779509+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,100089.56650842272,100054.53516014478,100000.0,1.0008956650842271,1.0005453516014478,FRAX,USDT,USDT -> FRAX,7
118,249411377750694088933376,249324083768481346002249,Lifi,2025-09-25 06:56:42.906273+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249411.37775069408,249324.08376848133,250000.0,0.9976455110027763,0.9972963350739253,GHO,USDe,USDe -> GHO,7
119,100059439599714153990938,100024418795854254037041,Lifi,2025-09-25 06:56:44.134829+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,100059.43959971415,100024.41879585425,100000.0,1.0005943959971415,1.0002441879585424,FRAX,USDC,USDC -> FRAX,7
120,248466061514,248379098392,Lifi,2025-09-25 06:56:45.363585+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248466.061514,248379.098392,250000.0,0.993864246056,0.993516393568,USDT,FRAX,FRAX -> USDT,7
121,198816819870122617408712,198747233983168074492619,Lifi,2025-09-25 06:56:46.592218+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,198816.81987012262,198747.2339831681,200000.0,0.9940840993506131,0.9937361699158405,crvUSD,FRAX,FRAX -> crvUSD,7
122,199602894299565415996245,199533033286560568100646,Lifi,2025-09-25 06:56:47.821433+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199602.8942995654,199533.03328656056,200000.0,0.9980144714978271,0.9976651664328028,USDe,USDC,USDC -> USDe,7
123,49900138017242425000000,49882672968936390151250,Lifi,2025-09-25 06:56:49.152206+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49900.138017242425,49882.672968936386,50000.0,0.9980027603448485,0.9976534593787277,GHO,crvUSD,crvUSD -> GHO,7
124,99750583954922344022016,99715671250538121201608,Lifi,2025-09-25 06:56:50.483221+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99750.58395492235,99715.67125053811,100000.0,0.9975058395492234,0.9971567125053812,crvUSD,USDC,USDC -> crvUSD,7
125,49737575190888052686848,49720167039571241868408,Lifi,2025-09-25 06:56:51.610161+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49737.575190888056,49720.167039571235,50000.0,0.9947515038177611,0.9944033407914247,USDe,FRAX,FRAX -> USDe,7
126,49862468715,49845016851,Lifi,2025-09-25 06:56:52.841372+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49862.468715,49845.016851,50000.0,0.9972493743,0.99690033702,USDT,USDC,USDC -> USDT,7
127,99704199097,99669302627,Lifi,2025-09-25 06:56:54.479484+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99704.199097,99669.302627,100000.0,0.99704199097,0.99669302627,USDT,crvUSD,crvUSD -> USDT,7
128,199596282192943112000000,199526423494175581910800,Lifi,2025-09-25 06:56:55.401110+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199596.28219294312,199526.42349417557,200000.0,0.9979814109647156,0.9976321174708779,GHO,crvUSD,crvUSD -> GHO,7
129,149556674128,149504329292,Lifi,2025-09-25 06:56:56.627487+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149556.674128,149504.329292,150000.0,0.9970444941866667,0.9966955286133334,USDT,crvUSD,crvUSD -> USDT,7
130,149746425589471694487750,149694014340515379394679,Lifi,2025-09-25 06:56:57.857276+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149746.4255894717,149694.01434051536,150000.0,0.9983095039298113,0.9979600956034358,USDe,USDT,USDT -> USDe,7
131,99411429849039524000000,99376635848592360166600,Lifi,2025-09-25 06:56:59.187907+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99411.42984903953,99376.63584859236,100000.0,0.9941142984903953,0.9937663584859235,crvUSD,FRAX,FRAX -> crvUSD,7
132,199279221746,199209474018,Lifi,2025-09-25 06:57:00.313884+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199279.221746,199209.474018,200000.0,0.99639610873,0.99604737009,USDT,GHO,GHO -> USDT,7
133,149582315858008314216448,149529962047458011306472,Lifi,2025-09-25 06:57:01.747819+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149582.3158580083,149529.96204745802,150000.0,0.9972154390533887,0.9968664136497201,USDe,GHO,GHO -> USDe,7
134,99852204076705266008064,99817255805278419164961,Lifi,2025-09-25 06:57:03.897856+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99852.20407670527,99817.25580527842,100000.0,0.9985220407670526,0.9981725580527842,GHO,USDT,USDT -> GHO,7
135,199337463470,199267695358,Lifi,2025-09-25 06:57:04.102456+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199337.46347,199267.695358,200000.0,0.9966873173499999,0.99633847679,USDT,USDe,USDe -> USDT,7
136,198947517813579247000000,198877886182344494263550,Lifi,2025-09-25 06:57:05.537120+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,198947.51781357924,198877.88618234452,200000.0,0.9947375890678962,0.9943894309117226,GHO,FRAX,FRAX -> GHO,7
137,249258411883,249171171439,Lifi,2025-09-25 06:57:06.525059+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249258.411883,249171.171439,250000.0,0.997033647532,0.996684685756,USDT,crvUSD,crvUSD -> USDT,7
138,150135259037071116000000,150082711696408141109400,Lifi,2025-09-25 06:57:07.892695+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x853d955aCEf822Db058eb8505911ED77F175b99e,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,150135.2590370711,150082.71169640814,150000.0,1.0009017269138074,1.0005514113093876,FRAX,USDT,USDT -> FRAX,7
139,248691224047377123393781,248604182118960541400593,Lifi,2025-09-25 06:57:09.874141+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248691.22404737712,248604.18211896054,250000.0,0.9947648961895085,0.9944167284758422,GHO,FRAX,FRAX -> GHO,7
140,199472872758,199403057253,Lifi,2025-09-25 06:57:10.349153+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199472.872758,199403.057253,200000.0,0.99736436379,0.997015286265,USDC,crvUSD,crvUSD -> USDC,7
141,199504051717004670795776,199434225298903719160997,Lifi,2025-09-25 06:57:11.578816+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199504.05171700468,199434.2252989037,200000.0,0.9975202585850234,0.9971711264945186,crvUSD,USDC,USDC -> crvUSD,7
142,99982604427691062882976,99947610516141371010967,Lifi,2025-09-25 06:57:12.809103+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99982.60442769107,99947.61051614137,100000.0,0.9998260442769107,0.9994761051614137,FRAX,GHO,GHO -> FRAX,7
143,49861631163267919000000,49844179592360775228350,Lifi,2025-09-25 06:57:14.137720+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49861.63116326792,49844.17959236077,50000.0,0.9972326232653584,0.9968835918472154,USDe,GHO,GHO -> USDe,7
144,248515925473127770000000,248428944899212175280500,Lifi,2025-09-25 06:57:15.469550+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248515.92547312778,248428.94489921216,250000.0,0.9940637018925111,0.9937157795968486,crvUSD,FRAX,FRAX -> crvUSD,7
145,199563934704775620000000,199494087327628948533000,Lifi,2025-09-25 06:57:16.800407+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199563.93470477563,199494.08732762895,200000.0,0.9978196735238781,0.9974704366381447,crvUSD,USDT,USDT -> crvUSD,7
146,99467143181603277111296,99432329681489715964307,Lifi,2025-09-25 06:57:17.824822+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99467.14318160327,99432.32968148972,100000.0,0.9946714318160327,0.9943232968148972,USDe,FRAX,FRAX -> USDe,7
147,49836832834,49819389943,Lifi,2025-09-25 06:57:19.053097+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49836.832834,49819.389943,50000.0,0.99673665668,0.9963877988600001,USDC,GHO,GHO -> USDC,7
148,49877246176087611801600,49859789139925981137469,Lifi,2025-09-25 06:57:20.384715+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49877.24617608761,49859.78913992598,50000.0,0.9975449235217522,0.9971957827985196,crvUSD,USDC,USDC -> crvUSD,7
149,99722758663350368862208,99687855697818196233106,Lifi,2025-09-25 06:57:23.050406+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99722.75866335037,99687.8556978182,100000.0,0.9972275866335036,0.9968785569781821,USDe,GHO,GHO -> USDe,7
0,249460661742217730195456,249373350510607953989888,Lifi,2025-09-25 07:27:26.165834+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249460.66174221772,249373.35051060797,250000.0,0.9978426469688709,0.9974934020424319,crvUSD,USDT,USDT -> crvUSD,8
1,99812820775620881416192,99777886288349414107696,Lifi,2025-09-25 07:27:26.122220+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99812.82077562089,99777.88628834941,100000.0,0.9981282077562089,0.9977788628834942,GHO,crvUSD,crvUSD -> GHO,8
2,248476999594,248390032644,Lifi,2025-09-25 07:27:26.158534+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248476.999594,248390.032644,250000.0,0.993907998376,0.993560130576,USDT,FRAX,FRAX -> USDT,8
3,100040893222135566604102,100005878909507819155791,Lifi,2025-09-25 07:27:26.163671+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,100040.89322213556,100005.87890950782,100000.0,1.0004089322213556,1.0000587890950783,FRAX,crvUSD,crvUSD -> FRAX,8
4,249266138253,249178895105,Lifi,2025-09-25 07:27:26.133830+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249266.138253,249178.895105,250000.0,0.997064553012,0.99671558042,USDC,USDe,USDe -> USDC,8
5,199504133501953089994752,199434307055227406413254,Lifi,2025-09-25 07:27:27.667178+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199504.1335019531,199434.3070552274,200000.0,0.9975206675097655,0.997171535276137,crvUSD,USDC,USDC -> crvUSD,8
6,249627841480237915308032,249540471735719832037674,Lifi,2025-09-25 07:27:26.163125+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249627.84148023793,249540.47173571985,250000.0,0.9985113659209517,0.9981618869428794,GHO,USDT,USDT -> GHO,8
7,99415899998939182000000,99381104433939553286300,Lifi,2025-09-25 07:27:26.642089+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99415.89999893919,99381.10443393954,100000.0,0.9941589999893918,0.9938110443393955,crvUSD,FRAX,FRAX -> crvUSD,8
8,49859398450,49841947661,Lifi,2025-09-25 07:27:27.126297+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49859.39845,49841.947661,50000.0,0.9971879690000001,0.9968389532199999,USDT,USDC,USDC -> USDT,8
9,99780414553,99745491408,Lifi,2025-09-25 07:27:29.304240+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99780.414553,99745.491408,100000.0,0.99780414553,0.99745491408,USDC,USDT,USDT -> USDC,8
10,50025998052832906838016,50008488953514415320623,Lifi,2025-09-25 07:27:29.714105+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,50025.9980528329,50008.48895351442,50000.0,1.000519961056658,1.0001697790702884,FRAX,USDC,USDC -> FRAX,8
