block_timestamp,vault,name,block,getDestinationSummaryStats_error,NoWeights_in_base_apr,NoWeights_in_fee_apr,NoWeights_in_incentive_apr,NoWeights_in_price_return,NoWeights_in_composite_return,NoWeights_in_safe_total_supply,NoWeights_out_base_apr,NoWeights_out_fee_apr,NoWeights_out_incentive_apr,NoWeights_out_price_return,NoWeights_out_composite_return,NoWeights_out_safe_total_supply
2024-08-21 05:15:11,0xA6B62bFdc664Af24DDdfF335A167b867f1d590aF,Tokemak-Wrapped Ether-Balancer osETH/wETH StablePool,20574839,,0.006426162196174373,0.006286008107102345,0.0,,0.012078736626868428,6064.348903136902,0.006426162196174373,0.006286008107102345,0.03124625133913011,-0.000633433676408291,0.03738820021156382,6064.348903136902
2024-08-21 05:15:11,0xD43e6d2a8B983DDEf52eC50eF0E3159542fEF8ed,Tokemak-Wrapped Ether-Curve.fi Factory Pool: stETH-ng,20574839,,0.019739922569980965,0.003154243847678504,0.0,,0.022894166417659467,20956.443555684993,0.019739922569980965,0.003154243847678504,0.0018393084944990465,0.00037458553400269865,0.02466494544870572,20956.443555684993
2024-08-21 05:15:11,0x066b5444ad82A0D6fC59e286Ae9fFdbf6E2dDCBD,Tokemak-Wrapped Ether-Maverick Position-WETH-swETH-42,20574839,"<class 'web3.exceptions.ContractCustomError'>('0xbaa6c6e00000000000000000000000000ce176e1b11a8f88a4ba2535de80e81f88592bad', '0xbaa6c6e00000000000000000000000000ce176e1b11a8f88a4ba2535de80e81f88592bad')",,,,,,,,,,,,
2024-08-21 05:15:11,0x1A73e18B2a677940Cf5d5eb8bC244854Dc07d551,Tokemak-Wrapped Ether-Curve.fi Factory Crypto Pool: cbETH/ETH,20574839,,0.015026254417350829,0.01268776652086576,0.0,,0.027714020938216587,188.82383333447748,0.015026254417350829,0.01268776652086576,3.0719755966584445e-05,0.0009134889840261267,0.028424020678569115,188.82383333447748
2024-08-21 05:15:11,0x1568528A93393B8dfc708f3FD0537C549290AC73,Tokemak-Wrapped Ether-weETH/WETH-ng,20574839,,0.0201499928704865,0.024569987004425656,0.0,,0.04471997987491215,56.16827014731242,0.0201499928704865,0.024569987004425656,0.0,0.0006972643339502974,0.04524292812537488,56.16827014731242
2024-08-21 05:15:11,0x8bf50aA240564bC079ffB2a94265e471509c7163,Tokemak-Wrapped Ether-Curve.fi Factory Plain Pool: rETH/wstETH,20574839,,0.02788389131143928,0.000212685266348008,0.0,,0.026941575856227078,72.69663244650553,0.02788389131143928,0.000212685266348008,0.0,-0.00106008330624734,0.02703649327153995,72.69663244650553
2024-08-21 05:15:11,0xE9D758002676EecCfAc6106c1E31fE04e419c01D,Tokemak-Wrapped Ether-Balancer swETH-WETH Stable Pool,20574839,,0.01256145350137048,0.020447502774878383,0.0,,0.03300895627624886,0.0,0.01256145350137048,0.020447502774878383,0.0,0.0017411637174156948,0.03431482906431064,0.0
2024-08-21 05:15:11,0x5817Cc19A51F92a1fc2806C0228b323fa5be72a0,Tokemak-Wrapped Ether-Balancer weETH-WETH Stable Pool,20574839,,0.007921016747126038,0.023117577481348267,0.0,,0.031038594228474305,0.0,0.007921016747126038,0.023117577481348267,0.0,0.0001593340440733,0.03115809476152928,0.0
2024-08-21 05:15:11,0x8A580F95bF9478C9EC9166E70F5bf2d489C15d8f,Tokemak-Wrapped Ether-Balancer weETH/ezETH/rswETH,20574839,,0.01599561320473345,0.013479676702089305,0.0,,0.029475289906822758,1605.8002106304373,0.01599561320473345,0.013479676702089305,0.03752322635558768,0.001283484478212816,0.060831716613508384,1605.8002106304373
2024-08-21 05:15:11,0x2B7612998d9c979b125d3A4F4Bb2aF88a80f0C0f,Tokemak-Wrapped Ether-Balancer rsETH-WETH Stable Pool,20574839,,0.012177224562394819,0.015353885115804943,5.190036811111111e-08,,0.027531151717497933,382.20938865434755,0.012177224562394819,0.015353885115804943,5.190036811111111e-08,0.0017300948645593292,0.02882872286591743,382.20938865434755
