address,total_nfts,total_stablecoins_usd,Milady_count,ETH_balance,USDC_balance,USDT_balance,CryptoPunks_count,DAI_balance,USDD_balance,BUSD_balance,FRAX_balance
0x38909d6f82b104f18fc80c6b658e93483ab7503e,1,0.0,1.0,0.20520053416381653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x094b46a4fa3efe55e825fca8404ab100b830bee8,1,0.0,1.0,1.3195857610579373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdfaf7a94b9298ba8c4b638ad85cbb83db9a61293,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf27c504c6094ff413cce631390e2ad1160ed58c9,1,0.0,1.0,16.234469592789903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7632f3d39d39e5d750be7e2fb0df941cf06f237b,1,0.0,1.0,2.854484114700629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xae064a518c404eb1569b2054b965b41e1eb741d1,1,0.0,1.0,0.018153709557513158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2a9c51848a410ca892439a84b2d6824c03c97f53,1,0.0,1.0,0.002767091411936623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xbb30da06e9353b26f61d6189af58e3e84d40df83,1,0.0,1.0,1.058856883623812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x296b0178e95d3be497fe09d3a8fb96a8f5a3f1d5,3,0.0,3.0,0.048793071229499656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x43291781206a97a9b5f1eba148ebf2ee3d2424fc,1,0.0,1.0,0.026613176438428213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x232a3e90804c1267f887d66dac3f488180957edf,1,0.0,1.0,9.276260427e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb95a5ad03e33f10d4059fcd24f31e2912d86cd3b,1,0.0,1.0,2.302399261597831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5cd5ea599e1dd97f0c4d26526f730d970d0cf444,1,0.0,1.0,0.1665224310423925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2ccffb3b4ff5673e0af410f76f9b04abde6f5cf5,1,0.0,1.0,0.04649661013582373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9cbf099ff424979439dfba03f00b5961784c06ce,1,0.0,1.0,9.981643801605726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x302c9fd302945294c72e40d11aaf0fa1c8c5f2c6,1,0.0,1.0,0.5731697373948206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9831bb48e27a6b74260823c10d15b577e891a37b,3,0.0,3.0,6.314200429235006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x63a242b7c83da35b620dfb54fda1c6b59aa426ad,1,0.0,1.0,0.06479834049116073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd8929472a97db29867fe5c6f18922c24f59a7a71,1,0.0,1.0,1.1326762127111634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x817f69ac46c2a99eef4310200559b67aadef5e52,1,0.0,1.0,0.00639049238205312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcee2907cc1714b260207db6f38f49f49a281a120,1,0.0,1.0,0.11324200962530695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x70147ece7440e87d2d7ca229217bc515d862853c,1,0.0,1.0,0.2631922288986995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5911d52396c089a6d1fe620e3275a5435ae5526f,1,0.0,1.0,0.019327183013942158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1b4c3a5cd0a290604ba5da1622ccc3c561ac738f,1,0.0,1.0,0.2513110061424915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd60f499d1a45e9aadf9633b460b2c96030eb827b,2,0.0,1.0,1.7017510551310537,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0x7c04b4f1a1063ef23d69d9b2e3f1fea6cea035c9,1,0.0,1.0,1.622661955244223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x48ba29debaa92bf8d692fa8fe4d45ce6fa5a6778,2,0.0,2.0,4.9403746738627135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0a471798f7f609a0b7fac97051e57be1c434fdef,1,0.0,1.0,0.6837896758492057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x066a6a7848ac8dc79a1719397d385b17bfe47598,1,0.0,1.0,0.0367430899505907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6b7ecf248bd86c7de1dfc7677701b32d7e695daa,1,0.0,1.0,0.077565624725421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x281f30141b844d257cf3e90d396d632c0433db19,1,0.0,1.0,0.006432333250032175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x37924d5b34908d70c736ea95378807da4f86665b,1,0.0,1.0,0.13509298815166187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5f350bf5fee8e254d6077f8661e9c7b83a30364e,2,0.0,2.0,0.11703750664204755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x48431e3afd6254c73692a5d024a5cfe23b0479ea,2,0.0,2.0,1.159561127056879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0b52771f4181a96353e7e1a2e5b6ed2cfdec872b,1,0.0,1.0,26.45832567715101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa14da6cbd0e88e4b397250404f28ebce2bc43e4d,2,0.0,2.0,0.09471829297148134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x010d004994113122fe3d8c59398b8490f72016cf,1,0.0,1.0,0.046919401921445315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb910711151298056c1fc9fadc8310e7ef1f2731c,3,0.0,3.0,8.61849238521151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf486d56cce70c481b3455af901fcc4f03fee8107,1,0.0,1.0,0.3586029158274667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x463793fa9f59da3e43f90d7ced312c6d9852ff76,1,0.0,1.0,0.01716718910472103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6e855ebda9256182b52c9a45cf4492a574e9d955,1,0.0,1.0,0.000605456698245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x96d69d41b24a7ce9a5df67662c9177b61709dc44,1,0.0,1.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc3108e4102c1b2ef66197f60a97b910866a83d35,1,0.0,1.0,0.002196552270267038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xad050bf165033dd1b86d23a75504e079b2053f2c,2,0.0,2.0,0.004620125665194703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x79e77ff9041a8a4ccddef45dfa98f0d5127871e2,1,0.0,1.0,8.577457953002456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x19888e92ee029e6641e178ebd2346fc1f7d845bd,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5e8c15b05ec461552c4056a692f86436ec44c85c,1,0.0,1.0,0.2996444301833409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xddf785b09d9273756d09ee866e1e0a442e3da14a,2,0.0,2.0,2.6977229182342475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc165c3d47b86275547d84937b2f893614f652c57,1,0.0,1.0,1.295630923102313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5117ef8f7e720449218284a716c331168115d9eb,1,0.0,1.0,0.0996568424979703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb48357c60cf0f426975c1aad532a1d43d9a28c25,2,0.0,1.0,0.04049857132134249,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0xf0d8d39a48010392ae34914205c6453781a11671,1,0.0,1.0,0.00726405306002488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc6e5b0d70ff06eb43f1b707d2cd4d3735328f2d8,1,0.0,1.0,0.016856677636510248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x00bc2d2f34e866b34a930fda7e9089dc00715b03,1,0.0,1.0,1.3466371710093559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x667879b79bb19c8d2d4d5972a1515749e95b08f7,1,0.0,1.0,0.006850456738712123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd0116778a76dda1bd0ed5cefb87aff6a46ecc580,1,0.0,1.0,0.018324695886994383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfca41ac09ee027ff632fec3f1425755184b66b59,1,0.0,1.0,0.16022640005815483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x35b9571ef5eaa24ec626acddde3b02b595a5eb0b,1,0.0,1.0,0.18041906777880282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x95f46b0001a79516eb6bc95926d77a88961cc354,2,0.0,2.0,0.017880079365634915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5c712f33d5976c0430cde00d59c06ce2646678c7,1,0.0,1.0,0.01919530171981913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x950cab0bf5b6ae2fc1224d13fe3d7de40b113634,2,0.0,2.0,1.7968739452521436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb4a1162a1603d70916e0c7355f3242c6d1adef74,1,0.0,1.0,0.5511502741934763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xff2b83e0dddd35ad00d892ba4d0e88cf367bbe47,1,0.0,1.0,1.8214473994354359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7a4077496538bff9e5f5104ab1f90c1decf666a1,1,0.0,1.0,0.007361056827860134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x54c0a5eef495df55a1c8b225412d6f8155997411,1,0.0,1.0,0.0637739843539547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x89c9397fb8381cfe617571604c099b45cec23062,1,0.0,1.0,0.002612652895726953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x876a23d61bbbbe1218174a4914ea92c8ea732941,1,0.0,1.0,1.2961565468130767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x91e22d64afad40f30f061e934e925d3566be066a,1,0.0,1.0,14.709435196209437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8daff960dcaf68380286322f0761457f0354d7a7,1,0.0,1.0,0.01734852003850998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb09acc8a5abb37d10573994d0a3a602d5848115b,14,0.0,14.0,1.5807986971039723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd79f7e369dab45d0a6940d54f3d56fd64791c4a5,1,0.0,1.0,0.018057999441684548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfe7215480a501fea6bfd6b3d28b3837ce51c45cd,1,0.0,1.0,0.007969954084150313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x80b81c51ca7a4954e9285b3d8e57d69e85192cc6,1,0.0,1.0,0.011388081355915928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x35080cda95a7a6959effc293f4a4274110b77777,1,0.0,1.0,0.1795795649840034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x77f065aa10b8085863ba62966d3ef85ed57a67df,1,0.0,1.0,0.012733947477678005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa6db6f2f231586bda9fc95f3efcd48ff10495942,1,0.0,1.0,0.08782268135764147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2434d541c18a8528363b2f5d23c03075d63218dd,1,0.0,1.0,0.09227336609339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa757f7340bb4fb0b2016fd15ed69664c3cf121fb,1,0.0,1.0,0.06902136667314787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x63c922cc6ce64520bbda48d8fdd0dad0ab75f77d,1,0.0,1.0,0.00840757989992388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x74cd2a5ea403cbc5bfae354b3e02d10f644eec2b,1,0.0,1.0,1.661126709e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x44a6fccdb4f46435709f729512baedb5bbe1ec7b,1,0.0,1.0,0.049941989945608584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xae918da41d3a0318dc3aec39a160af2da83ee53c,1,0.0,1.0,0.08392892228784112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xaaa3bfb53d5d5116faedc5dd457531f8465f78af,1,0.0,1.0,4.521109658949927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4a37382f16159063dc6061dd42d5944ce6616f9e,1,0.0,1.0,0.006546223420799265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5909227a0388be6e1cebee7c56d080c61057dd04,1,0.0,1.0,0.29457213029444246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4c06efb637d9b774b4b63f1da470bc86b7100e9f,1,0.0,1.0,0.02119840356984636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x860c1c062e67e1dc3840e027bc9908f4302312e5,1,0.0,1.0,0.17476521152913863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3938a7d74f692a8a662fb17d6081e3a494de22e6,1,0.0,1.0,47.71453616637233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x038f5da04abf1211d42afad84905f29aeab93a60,1,0.0,1.0,0.3989237733675685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x62acc475f68254941e923958fcad78e10a4cff06,1,0.0,1.0,0.0951331158302929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xefe82f70d1e234af0548058bece17e01f6ca8c78,1,0.0,1.0,0.011489490990028592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x67c87d820516155e7fc38ebf52b35581d676c9a6,1,0.0,1.0,0.30343432189874847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb90828ceb8475039e84b0f41c695fcc817fd2ea5,1,0.0,1.0,0.0110815868182008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xbf2a68089e483ef4120112f88e9c3cbc8e11f81c,1,0.0,1.0,0.016488108818671934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4deb52f66181e97a7421ce24c93fecd145db0902,9,0.0,9.0,0.024847596981844782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x63938ae237080aa2dd2ab7783185f55a17195382,1,0.0,1.0,9.397476475623233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9444ab75e9961ebd95512d4696b472ed16b368e7,5,0.0,5.0,0.016916178682614382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x28d59e2e8d87b4b272a75b384f6f593a41b4df4a,1,0.0,1.0,0.4423226716232071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5a2338258ebb80e209b5b9e53b7dc8f7c9fdc04f,1,0.0,1.0,0.025985281998819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x20b48bdf395232acae5d6e3b345c0f107ffa8abd,1,0.0,1.0,0.000503866688778575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcbc44e0850fa7819184bfe379bc46f3c84fcf468,14,0.0,14.0,0.031446865066504966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x37f170e090b64bd277e604af359fb5b675ad10ce,1,0.0,1.0,0.12368954964971407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x05b1d8cec2bee7e62efa7e47d22b8e3387fb3993,1,0.0,1.0,3.0483659799831195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe8a6d65e5a084fa068f69b6faed9f837a352b28f,1,0.0,1.0,0.002167983031407579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xaca45a9d58ea48c5ed3e323fc6174e772d3cbdd8,1,0.0,1.0,0.06440807614415346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5af333a59a59497178a3f06923fd35be1dba639a,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9c0fe354f36fd0717e9d41e2a3c1d325f450d824,1,0.0,1.0,0.21568037526332953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x456a73c9f8342f8eb671cacf734f6df6299954cf,1,0.0,1.0,3.6520248492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xef364277ef83285df1e0cbfad8d5211c14ccbca0,1,0.0,1.0,0.007461696760079236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x05fc8144eedd942d07ccc4fd24794415424d5a1f,1,0.0,1.0,0.03459988785244701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4dc2d35d5cf020c5d2756c93a712b29e058dd527,2,0.0,2.0,1.0338684470214434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa173716d871975fd43ddb74e0e7e53bfcd0a1eaa,1,0.0,1.0,0.007936563110923512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4b5ef4a16d7c7921e8eec828354ab0037294ce62,1,0.0,1.0,0.04912833518827668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7e50b8ecc2afe1aaba6bbe50139baae7a179b550,1,0.0,1.0,0.026120557838451772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe3d73daae939518c3853e0e8e532ae707cc1a436,1,0.0,1.0,0.04304077955735384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1732951b80c737dbb8f367e83e530623bb612e54,1,0.0,1.0,0.33566195874040816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x952b0c9af8f8aa7c11e51384a9ec39500a9a17b1,1,0.0,1.0,5.2424744144746445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x06f4b35fa3c37a8e98639bb57d7d7d975a628e35,1,0.0,1.0,0.20874395390071154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa90b5200cbfb0ba32061d3ea9c93c8ffade6a488,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x81c93c30053d4103d8b63b4beba6b41cef9e43f1,1,0.0,1.0,0.010879234580835678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe1a990570f8d7126267870bd1a71276d03819d73,1,0.0,1.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x303425052e462dd0f3044aee17e1f5be9c7de783,4,0.0,4.0,0.15422686452247483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x49bdcbabaf90625e04a0719d48ec2ca6ccd21acb,4,0.0,4.0,0.22435214810553084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x407c853e6830db669997aa84cd60488b7016aa1b,1,0.0,1.0,1.6219409622717367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9985e75beed591bfbad618096578eeb1b4ce0f5f,2,0.0,2.0,0.1295042181153077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x709ca0899ab97427ca671bb3249956645d9e3923,5,0.0,5.0,33.89256887374931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4da43b47d33287f2003c29ff29a1432d9d5f8be9,1,0.0,1.0,5.164500138396181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x440a0744b578ab4bdc8c5bba2bed8bff09cdad97,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x82979c5c2240659f68bf189d6dacf8e8edd81e2c,1,0.0,1.0,0.675839426739947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x019db573ed89e5ef03f91cc837997d1977efde85,3,0.0,3.0,0.0503610666166548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x203693de100d1527637167d89dce39d876b7821b,1,0.0,1.0,0.029566162294674486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1ead4dac5b7c69a296465123124265f51f7c5eba,1,0.0,1.0,1.363021506e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc2ea22ec0c12761b26d05888397ca5dc23be64e0,1,0.0,1.0,0.011292386419208473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdc3b2dce95ebd1e7c18eaa37780d10d240146660,2,0.0,2.0,63.39244487217217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd36f574ae8a9a6f7bef782bde60a328b7d52ccca,1,0.0,1.0,0.5844876733575444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x737223271886049b8865917dd0ac776028ef483e,1,0.0,1.0,0.12986941514768416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9c22c8e7f7beb6621800000961dc44b6d47c8ad7,1,0.0,1.0,0.03617641782735938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa41c5d718594a8dd32a5235c8ce09b74e8c26fbd,1,0.0,1.0,0.02457799973425435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x011185f85821eb812edaa0b23bbc1e633f84821c,1,0.0,1.0,1.8376862880967502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf6ff6becfe9d0b78424c598352cc8f64d0d1d675,1,0.0,1.0,0.004514693305787577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xce185d79ce13b33a103219a55d88a0bdf9cd3946,1,0.0,1.0,0.01981291228350594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb5e1532b054226d92913b40da22a01b7900ec96e,1,0.0,1.0,0.024622202180086795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xae996bf0a9d122ce1dddefe7732920b6c1539c29,1,0.0,1.0,0.1317006584578838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x398d282487b44b6e53ce0aebca3cb60c3b6325e9,150,0.0,150.0,1.0228458247978223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x278fd7fb8322a0a7007373bb927148d5d56adbfe,1,0.0,1.0,0.012638027566850814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc34e5c5087ca07f3722539df57bb469aed14ecb0,1,0.0,1.0,0.010883099606332531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x26a42b52bb2c0385e02f8d075a9c0c6b5f3ef592,1,0.0,1.0,27.041720086742384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa5a598935399bbe1960593675c3122bd3ab9ceca,1,0.0,1.0,0.013187053362321685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x034f5971d869fba93970f2f42ace2e09fb02b832,1,0.0,1.0,0.001695163800558829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5c4efbfeb2d78511e9911b2f2fb3621a93e77e5f,1,0.0,1.0,0.017222388165885488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8d833b913cccfa5a2b435d5fc16763df6cbd70cc,1,0.0,1.0,0.012373674596971338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe4da8809f9a6d8ffc92f303d2c30bb7a4a788e5d,1,0.0,1.0,0.07422877718384427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd87c79f5fd51b51683c49b1d09b85b090061eb56,1,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb68f52fe2583b5a568e7e57dc98c69d93821f6e4,1,0.0,1.0,0.06048462034838216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc0ce86813a83e3778b366d23c826c05198f1c140,1,0.0,1.0,0.08494036508447797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x15e6ae26ebfd684f2c547663a1e4edd0e880724c,1,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe268fc18cd9675832c5a42f5fa18e6b0e178b0ba,1,0.0,1.0,0.015826636806044847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0c9f5d112728213c6ada38365d4e41c190f50e60,1,0.0,1.0,0.00831878674197783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4ac9a97b3edb3f11b5ca91d8de9468cf4882a7af,1,0.0,1.0,0.17547273335979016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd4f1717d957a47458e362fb2457f7280c6528954,1,0.0,1.0,0.001307069033583768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3b5afcbe961ef9093e7eb3cc7e038a0c1b383c82,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdb05afaff02b0cb462343cdc4beb83adce7329f4,1,0.0,1.0,0.000126800335976464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3b55ef1531f025f1ba74166f807fa2626da45c55,1,0.0,1.0,0.009323014171133234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xae01a9f15b278239cfb64d4d74bba7a0b1cf900d,1,0.0,1.0,0.13075671393932833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x575c2f4d798de38e39692c5f21959ffe2fd43fef,1,0.0,1.0,0.017299326570540768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x35573237ea55a4658bf3577635b3a716653daedf,3,0.0,3.0,0.001108895909547857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x11c318a2cfb31953a93d2de7a14933b96f5499f8,1,0.0,1.0,0.00504473888298363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7c8d1c186506df224a4e781b9f4ac6b9f5a40dea,1,0.0,1.0,0.16090897587283998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcbc94f1c3578c61137cad3dd7c49fd56fe0720a2,1,0.0,1.0,0.045606884395994494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x54a1d0b29257a97064a1832beaa517d8ccd7cfd8,1,0.0,1.0,1.1907833021942258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x069c7500dfaaa27a5884582b5a76a2c25c9a17a9,1,0.0,1.0,3.552908189950691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb4cb3ec8ae3b7f29f85f92f1bcb2ac5b5cf1a8b2,1,0.0,1.0,0.05933919051243472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf18a13568e2456c1842c1d69e0e12cf36068d64b,1,0.0,1.0,0.04585555121427303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xac6be98364e626905b53f66e51f8b5a1acbd61cc,1,0.0,1.0,0.030741237421981395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4dad763b13e36496c964add57d5e9032e17c4224,2,0.0,2.0,0.10535063508134612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x511432a0ca35ea7a3874290872333b8b719280fc,2,0.0,2.0,0.010712065833569354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc97252f98b7159251d410fe237674dc5bf7465a1,1,0.0,1.0,4.033809973461936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x058fe971f741c3471e365266463dd325557eb648,1,0.0,1.0,0.009229293759607474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb62566b3616f6dc5919f19a70be109ee8ad602f9,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2443a78e2768829d8aaf485c186e8bc61b4f0c54,1,0.0,1.0,0.1552057812873355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x442f83bd1a0511e967f7163e8b03a961e52b7c4f,1,0.0,1.0,0.06787102458186318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x58e2b4d76f66f2e71d1db865c4f4c8e9adcc13c0,1,0.0,1.0,0.019964664234684435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa354a00fce423771da289bdb12082611a6db01e2,1,0.0,1.0,0.3036986998901159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
