top_level_function,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,filename,lineno,function
add_new_rebalance_events_for_each_autopool_to_table,25,8.708e-06,3.4832000000000004e-07,8.708e-06,3.4832000000000004e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,126,<listcomp>
add_new_rebalance_events_for_each_autopool_to_table,25,1.0876e-05,4.3504e-07,1.0876e-05,4.3504e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,128,<listcomp>
add_new_rebalance_events_for_each_autopool_to_table,50,0.0018823330000000001,3.7646660000000004e-05,0.08893925000000001,0.0017787850000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,91,async_safe_get_raw_state_by_block
add_new_rebalance_events_for_each_autopool_to_table,1034,0.0005437,5.258220502901354e-07,0.0005437,5.258220502901354e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,155,safe_normalize_with_bool_success
add_new_rebalance_events_for_each_autopool_to_table,290,4.8620000000000005e-05,1.6765517241379313e-07,4.8620000000000005e-05,1.6765517241379313e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,173,identity_with_bool_success
add_new_rebalance_events_for_each_autopool_to_table,5,0.000251375,5.0275e-05,0.005967583,0.0011935166000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,245,_add_to_blocks_to_use_table
add_new_rebalance_events_for_each_autopool_to_table,5,0.00014975,2.9950000000000003e-05,0.00014975,2.9950000000000003e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,264,<listcomp>
add_new_rebalance_events_for_each_autopool_to_table,5,7.079100000000001e-05,1.4158200000000001e-05,0.024550292,0.0049100584,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,254,build_blocks_to_use
add_new_rebalance_events_for_each_autopool_to_table,5,4.2961000000000004e-05,8.5922e-06,0.026750541000000003,0.0053501082,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,31,add_new_rows
add_new_rebalance_events_for_each_autopool_to_table,5,2.0999e-05,4.1998e-06,2.0999e-05,4.1998e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,53,<listcomp>
add_new_rebalance_events_for_each_autopool_to_table,5,3.2249e-05,6.4498000000000005e-06,0.002374039,0.0004748078,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,15,convert_timestamps_to_iso
add_new_rebalance_events_for_each_autopool_to_table,5,0.0010644110000000001,0.00021288220000000003,0.07862695900000001,0.015725391800000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,67,verify_rows_saved
add_new_rebalance_events_for_each_autopool_to_table,20,0.000101074,5.0537e-06,0.0055090420000000005,0.0002754521,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,107,does_table_exist
add_new_rebalance_events_for_each_autopool_to_table,5,0.0005759620000000001,0.00011519240000000002,0.112162624,0.0224325248,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,119,write_dataframe_to_table
add_new_rebalance_events_for_each_autopool_to_table,5,0.00028217000000000004,5.643400000000001e-05,0.005567793000000001,0.0011135586000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,157,load_table
add_new_rebalance_events_for_each_autopool_to_table,45,0.000462996,1.02888e-05,0.06585187,0.001463374888888889,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,195,run_read_only_query
add_new_rebalance_events_for_each_autopool_to_table,5,0.00042371000000000005,8.474200000000001e-05,0.006273333000000001,0.0012546666000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,208,get_earliest_block_from_table_with_autopool
add_new_rebalance_events_for_each_autopool_to_table,20,0.0008196680000000001,4.0983400000000005e-05,0.035110876,0.0017555437999999999,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,248,get_all_rows_in_table_by_autopool
add_new_rebalance_events_for_each_autopool_to_table,5,0.000310338,6.20676e-05,0.012205251,0.0024410502000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,265,get_all_rows_in_table_by_chain
add_new_rebalance_events_for_each_autopool_to_table,21,0.000122041,5.8114761904761905e-06,0.007469956000000001,0.0003557121904761905,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,29,get_timestamp_table_was_last_updated
add_new_rebalance_events_for_each_autopool_to_table,5,4.0751e-05,8.1502e-06,0.0006220420000000001,0.0001244084,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,57,write_timestamp_table_was_last_updated
add_new_rebalance_events_for_each_autopool_to_table,21,0.00012271300000000002,5.843476190476191e-06,0.007930163,0.0003776268095238095,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
add_new_rebalance_events_for_each_autopool_to_table,21,0.0032465460000000003,0.0001545974285714286,0.018727375,0.0008917797619047619,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
add_new_rebalance_events_for_each_autopool_to_table,5,0.000555155,0.000111031,0.001142123,0.0002284246,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,14,_flatten_events
add_new_rebalance_events_for_each_autopool_to_table,5,5.8125e-05,1.1625000000000001e-05,1.7266407080000001,0.3453281416,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,57,_recursive_helper_get_all_events_within_range
add_new_rebalance_events_for_each_autopool_to_table,5,4.9796e-05,9.959200000000001e-06,0.004879793,0.0009759586000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,97,events_to_df
add_new_rebalance_events_for_each_autopool_to_table,5,0.000146498,2.92996e-05,1.756239418,0.35124788360000003,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,104,fetch_events
add_new_rebalance_events_for_each_autopool_to_table,5,0.000125417,2.50834e-05,0.016928001,0.0033856002000000004,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,152,<dictcomp>
add_new_rebalance_events_for_each_autopool_to_table,5,0.00041512300000000004,8.302460000000001e-05,5.764187333000001,1.1528374666,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,146,fetch_many_events
add_new_rebalance_events_for_each_autopool_to_table,5,4.082e-06,8.164e-07,5.583000000000001e-06,1.1166e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,45,<listcomp>
add_new_rebalance_events_for_each_autopool_to_table,10,1.584e-06,1.584e-07,1.584e-06,1.584e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,47,<genexpr>
add_new_rebalance_events_for_each_autopool_to_table,5,0.00019979100000000003,3.9958200000000006e-05,0.005821585000000001,0.0011643170000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,40,_load_tx_hash_to_gas_info
add_new_rebalance_events_for_each_autopool_to_table,5,6.668e-06,1.3336e-06,2.5e-05,5e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,103,<listcomp>
add_new_rebalance_events_for_each_autopool_to_table,5,2.2920000000000002e-06,4.5840000000000003e-07,2.2920000000000002e-06,4.5840000000000003e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,117,<listcomp>
add_new_rebalance_events_for_each_autopool_to_table,5,0.000106914,2.13828e-05,0.018652918,0.0037305836,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,95,add_transaction_gas_info_to_df_with_tx_hash
add_new_rebalance_events_for_each_autopool_to_table,20,4.252e-06,2.126e-07,4.252e-06,2.126e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,135,<genexpr>
add_new_rebalance_events_for_each_autopool_to_table,10,4.666e-06,4.666e-07,4.666e-06,4.666e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,143,<listcomp>
add_new_rebalance_events_for_each_autopool_to_table,10,0.000594091,5.940910000000001e-05,0.01260525,0.001260525,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,133,determine_blocks_not_on_disk
add_new_rebalance_events_for_each_autopool_to_table,5,7.2749e-05,1.4549800000000001e-05,0.012678833,0.0025357666000000003,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,147,ensure_block_timestamp_chain_df_contains_all_wanted_blocks
add_new_rebalance_events_for_each_autopool_to_table,10,1.791e-06,1.791e-07,1.791e-06,1.791e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,161,<genexpr>
add_new_rebalance_events_for_each_autopool_to_table,5,0.000233166,4.66332e-05,0.006496667,0.0012993334,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,160,load_blocks_timestamp_chain_df
add_new_rebalance_events_for_each_autopool_to_table,5,0.0005534120000000001,0.00011068240000000002,0.034606042000000004,0.006921208400000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,168,add_timestamp_to_df_with_block_column
add_new_rebalance_events_for_each_autopool_to_table,1,0.0008658790000000001,0.0008658790000000001,20.911009042,20.911009042,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,60,add_new_rebalance_events_for_each_autopool_to_table
add_new_rebalance_events_for_each_autopool_to_table,5,1.3957e-05,2.7914e-06,1.3957e-05,2.7914e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,98,<dictcomp>
add_new_rebalance_events_for_each_autopool_to_table,5,5.899800000000001e-05,1.1799600000000001e-05,0.000350124,7.00248e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,100,_make_rebalance_between_destination_human_readable
add_new_rebalance_events_for_each_autopool_to_table,5,2.8740000000000004e-06,5.748000000000001e-07,0.00035299800000000004,7.059960000000001e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,172,<lambda>
add_new_rebalance_events_for_each_autopool_to_table,5,0.0009316670000000001,0.0001863334,20.773332374000002,4.154666474800001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,95,fetch_rebalance_events_df_from_external_source
add_new_rebalance_events_for_each_autopool_to_table,240,0.000291814,1.2158916666666667e-06,0.020425722,8.5107175e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,226,getPriceInEth_call
add_new_rebalance_events_for_each_autopool_to_table,5,0.000521214,0.0001042428,11.218602625,2.243720525,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,234,_add_solver_profit_cols
add_new_rebalance_events_for_each_autopool_to_table,5,0.000104325,2.0865e-05,0.011140500000000001,0.0022281000000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,259,<listcomp>
add_new_rebalance_events_for_each_autopool_to_table,5,0.00014802900000000002,2.9605800000000004e-05,0.020573751,0.0041147502,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,263,<listcomp>
add_new_rebalance_events_for_each_autopool_to_table,5,0.000161666,3.2333200000000004e-05,0.017442416000000002,0.0034884832000000006,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,264,<listcomp>
add_new_rebalance_events_for_each_autopool_to_table,5,0.00042548900000000003,8.50978e-05,11.210361124,2.2420722248000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,250,_add_solver_profit_cols_by_flash_borrower
add_new_rebalance_events_for_each_autopool_to_table,10,0.00016841500000000002,1.68415e-05,7.711237959000001,0.7711237959000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,296,_build_value_held_by_solver
add_new_rebalance_events_for_each_autopool_to_table,5,9.749000000000001e-06,1.9498000000000004e-06,0.00018099900000000002,3.6199800000000005e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,321,_compute_value_out_of_autopool
add_new_rebalance_events_for_each_autopool_to_table,5,3.7920000000000003e-06,7.584e-07,0.000184791,3.69582e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,330,<lambda>
add_new_rebalance_events_for_each_autopool_to_table,5,0.000347702,6.95404e-05,2.370547792,0.4741095584,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,309,_add_spot_value_of_rebalance_events
add_new_rebalance_events_for_each_autopool_to_table,5,0.00017396000000000002,3.4792e-05,2.332090582,0.4664181164,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,346,_fetch_lp_token_validated_spot_price
add_new_rebalance_events_for_each_autopool_to_table,5,6.916e-06,1.3832000000000002e-06,6.916e-06,1.3832000000000002e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,414,<setcomp>
add_new_rebalance_events_for_each_autopool_to_table,5,2.8041e-05,5.6082e-06,2.8041e-05,5.6082e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,446,<listcomp>
add_new_rebalance_events_for_each_autopool_to_table,5,2.3457000000000003e-05,4.6914000000000005e-06,2.3457000000000003e-05,4.6914000000000005e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,447,<listcomp>
add_new_rebalance_events_for_each_autopool_to_table,5,0.0013371300000000002,0.000267426,6.305744875,1.261148975,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,367,fetch_events_needed_for_rebalance_events
add_new_rebalance_events_for_each_autopool_to_table,5,1.2332000000000002e-05,2.4664000000000002e-06,0.000612208,0.0001224416,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,471,<lambda>
add_new_rebalance_events_for_each_autopool_to_table,5,5e-06,1.0000000000000002e-06,0.00044795900000000005,8.95918e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,474,<lambda>
add_new_rebalance_events_for_each_autopool_to_table,5,0.000470986,9.41972e-05,0.05273050000000001,0.010546100000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,459,_combine_rebalance_event_data
add_new_rebalance_events_for_each_autopool_to_table,5,0.000936876,0.0001873752,8.729960043,1.7459920086,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,514,fetch_rebalance_events_and_actual_weth_and_lp_tokens_moved
add_new_fee_events_to_table,5,3.9590000000000006e-06,7.918000000000001e-07,3.9590000000000006e-06,7.918000000000001e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/constants.py,47,client
add_new_fee_events_to_table,1,0.0008617910000000001,0.0008617910000000001,3.2496111670000003,3.2496111670000003,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/protocol_level_profit_and_loss/fees.py,35,add_new_fee_events_to_table
add_new_fee_events_to_table,5,2.975e-05,5.950000000000001e-06,2.975e-05,5.950000000000001e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/protocol_level_profit_and_loss/fees.py,50,<lambda>
add_new_fee_events_to_table,5,0.000503242,0.0001006484,3.164960418,0.6329920836,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/protocol_level_profit_and_loss/fees.py,42,_fetch_fee_data_from_external_source
add_new_fee_events_to_table,10,0.000347123,3.47123e-05,0.01019283,0.001019283,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,245,_add_to_blocks_to_use_table
add_new_fee_events_to_table,10,0.000231835,2.31835e-05,0.000231835,2.31835e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,264,<listcomp>
add_new_fee_events_to_table,10,0.00010699900000000001,1.06999e-05,0.039615751000000005,0.003961575100000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,254,build_blocks_to_use
add_new_fee_events_to_table,5,5.8914000000000005e-05,1.1782800000000002e-05,0.023150791,0.0046301582,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,31,add_new_rows
add_new_fee_events_to_table,5,1.2666e-05,2.5332e-06,1.2666e-05,2.5332e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,53,<listcomp>
add_new_fee_events_to_table,5,3.6376000000000005e-05,7.275200000000001e-06,0.001707167,0.0003414334,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,15,convert_timestamps_to_iso
add_new_fee_events_to_table,5,0.00033479,6.6958e-05,0.053775834,0.0107551668,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,67,verify_rows_saved
add_new_fee_events_to_table,15,8.3872e-05,5.591466666666666e-06,0.0050801660000000005,0.00033867773333333336,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,107,does_table_exist
add_new_fee_events_to_table,5,0.00047595600000000004,9.51912e-05,0.08311737400000001,0.016623474800000003,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,119,write_dataframe_to_table
add_new_fee_events_to_table,30,0.000332662,1.1088733333333333e-05,0.037734628,0.0012578209333333334,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,195,run_read_only_query
add_new_fee_events_to_table,5,0.00036579500000000003,7.315900000000001e-05,0.004578667000000001,0.0009157334000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,208,get_earliest_block_from_table_with_autopool
add_new_fee_events_to_table,10,0.0005196220000000001,5.196220000000001e-05,0.0194455,0.0019445500000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,265,get_all_rows_in_table_by_chain
add_new_fee_events_to_table,11,6.1538e-05,5.594363636363637e-06,0.004196374,0.00038148854545454544,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,29,get_timestamp_table_was_last_updated
add_new_fee_events_to_table,5,3.9002000000000004e-05,7.8004e-06,0.00038795800000000004,7.759160000000001e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,57,write_timestamp_table_was_last_updated
add_new_fee_events_to_table,11,6.7333e-05,6.121181818181818e-06,0.004652459,0.0004229508181818182,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
add_new_fee_events_to_table,11,0.001610876,0.00014644327272727274,0.010517291,0.0009561173636363636,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
add_new_fee_events_to_table,10,9.9042e-05,9.9042e-06,0.000194124,1.94124e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,14,_flatten_events
add_new_fee_events_to_table,10,0.000167997,1.67997e-05,2.9678292080000004,0.2967829208,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,57,_recursive_helper_get_all_events_within_range
add_new_fee_events_to_table,10,0.00026925,2.6925e-05,0.026347459,0.0026347459,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,97,events_to_df
add_new_fee_events_to_table,5,8.582e-06,1.7164e-06,8.582e-06,1.7164e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,127,<listcomp>
add_new_fee_events_to_table,10,0.000412669,4.12669e-05,3.041493209,0.3041493209,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,104,fetch_events
add_new_fee_events_to_table,20,5.0410000000000005e-06,2.5205000000000004e-07,5.0410000000000005e-06,2.5205000000000004e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,135,<genexpr>
add_new_fee_events_to_table,10,6.040000000000001e-06,6.040000000000001e-07,6.040000000000001e-06,6.040000000000001e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,143,<listcomp>
add_new_fee_events_to_table,10,0.0006607080000000001,6.607080000000001e-05,0.012043542,0.0012043542,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,133,determine_blocks_not_on_disk
add_new_fee_events_to_table,5,7.3293e-05,1.46586e-05,0.012117667,0.0024235334,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,147,ensure_block_timestamp_chain_df_contains_all_wanted_blocks
add_new_fee_events_to_table,10,2.2070000000000002e-06,2.207e-07,2.2070000000000002e-06,2.207e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,161,<genexpr>
add_new_fee_events_to_table,5,0.00026495800000000003,5.299160000000001e-05,0.007823917,0.0015647833999999998,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,160,load_blocks_timestamp_chain_df
add_new_fee_events_to_table,5,0.000582293,0.0001164586,0.03647025,0.007294050000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,168,add_timestamp_to_df_with_block_column
initialize_tx_hash_to_gas_info_db,1,1.3668e-05,1.3668e-05,0.0008027920000000001,0.0008027920000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,24,initialize_tx_hash_to_gas_info_db
ensure_table_to_last_updated_exists,1,6.375000000000001e-06,6.375000000000001e-06,0.00016391700000000002,0.00016391700000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,13,ensure_table_to_last_updated_exists
_add_to_blocks_to_use_table,1,2.4167e-05,2.4167e-05,0.000636375,0.000636375,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,245,_add_to_blocks_to_use_table
_add_to_blocks_to_use_table,1,6.459e-06,6.459e-06,0.00037429200000000003,0.00037429200000000003,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,29,get_timestamp_table_was_last_updated
_add_to_blocks_to_use_table,1,6.082e-06,6.082e-06,0.00014725,0.00014725,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
_add_to_blocks_to_use_table,1,8.862400000000001e-05,8.862400000000001e-05,0.000612208,0.000612208,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
add_new_destination_summary_stats_to_table,1,4.585e-06,4.585e-06,0.00035125,0.00035125,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,29,get_timestamp_table_was_last_updated
add_new_destination_summary_stats_to_table,1,7.876e-06,7.876e-06,0.000207917,0.000207917,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
add_new_destination_summary_stats_to_table,1,0.00010091600000000001,0.00010091600000000001,0.0006624160000000001,0.0006624160000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
add_new_destination_summary_stats_to_table,1,1.125e-06,1.125e-06,0.000663541,0.000663541,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/autopool_diagnostics/fetch_destination_summary_stats.py,50,add_new_destination_summary_stats_to_table
add_new_destination_details_for_each_chain_to_table,1,9.99e-07,9.99e-07,0.0007718330000000001,0.0007718330000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,88,add_new_destination_details_for_each_chain_to_table
add_new_destination_details_for_each_chain_to_table,1,9e-06,9e-06,0.00034158400000000003,0.00034158400000000003,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,29,get_timestamp_table_was_last_updated
add_new_destination_details_for_each_chain_to_table,1,8.917000000000001e-06,8.917000000000001e-06,0.000328917,0.000328917,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
add_new_destination_details_for_each_chain_to_table,1,9.8541e-05,9.8541e-05,0.0007708340000000001,0.0007708340000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
