         559344879 function calls (548127187 primitive calls) in 431.575 seconds

   Ordered by: cumulative time
   List reduced from 4927 to 500 due to restriction <500>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.636    0.636 attr.py:468(_exec_w_sync_on_first_run)
      150    0.438    0.003    0.635    0.004 result.py:551(<listcomp>)
   197200    0.072    0.000    0.631    0.000 update_destination_token_values_tables.py:281(<lambda>)
  2065272    0.385    0.000    0.617    0.000 decorators.py:39(_hexstr_or_text_kwarg_is_text_type)
      407    0.000    0.000    0.611    0.002 _decorators.py:325(wrapper)
      388    0.001    0.000    0.608    0.002 frame.py:2063(to_dict)
        2    0.000    0.000    0.607    0.303 update_transactions_table_for_gas_costs.py:58(fetch_tokemak_address_constants_dfs)
      388    0.080    0.000    0.606    0.002 to_dict.py:78(to_dict)
    60142    0.015    0.000    0.600    0.000 parsers.py:169(_get_text_content)
   116616    0.390    0.000    0.600    0.000 inspect.py:3050(_bind)
   241202    0.137    0.000    0.583    0.000 decoding.py:511(read_data_from_stream)
   401081    0.483    0.000    0.570    0.000 base.py:1576(__iter__)
        2    0.000    0.000    0.570    0.285 update_rebalance_events.py:82(_load_destination_info_df)
   737243    0.211    0.000    0.569    0.000 series.py:1220(_get_value)
    14462    0.003    0.000    0.555    0.000 main.py:223(toChecksumAddress)
     9186    0.002    0.000    0.551    0.000 parsers.py:535(_handle_timestamp)
     9418    0.013    0.000    0.550    0.000 sslproto.py:105(do_handshake)
     9186    0.003    0.000    0.549    0.000 utils.py:951(parse_timestamp)
     9186    0.011    0.000    0.544    0.000 utils.py:932(_parse_timestamp_with_tzinfo)
     9186    0.004    0.000    0.532    0.000 _parser.py:1270(parse)
    47058    0.049    0.000    0.528    0.000 selector_events.py:904(write)
     9186    0.013    0.000    0.527    0.000 _parser.py:572(parse)
     9410    0.013    0.000    0.526    0.000 multicall.py:111(aggregate)
    22957    0.036    0.000    0.519    0.000 impl.py:25(start_connection)
  1907526    0.385    0.000    0.517    0.000 decoding.py:327(validate_padding_bytes)
  1546260    0.515    0.000    0.515    0.000 _raw_api.py:284(__del__)
        4    0.000    0.000    0.507    0.127 update_autopool_states.py:38(_fetch_new_autopool_state_rows)
     9416    0.008    0.000    0.503    0.000 selector_events.py:983(_call_connection_lost)
   203787    0.094    0.000    0.500    0.000 instrumentation.py:528(_new_state_if_none)
     9416    0.341    0.000    0.495    0.000 selector_events.py:739(_call_connection_lost)
3786656/3785872    0.268    0.000    0.487    0.000 {built-in method builtins.getattr}
  3112404    0.314    0.000    0.482    0.000 types.py:23(is_string)
   248106    0.039    0.000    0.478    0.000 encoding.py:627(<genexpr>)
    47089    0.477    0.000    0.477    0.000 {method 'send' of '_socket.socket' objects}
    58308    0.038    0.000    0.473    0.000 functoolz.py:905(is_partial_args)
    18820    0.056    0.000    0.472    0.000 client_reqrep.py:1048(start)
        4    0.000    0.000    0.468    0.117 update_transactions.py:45(fetch_transaction_rows_bulk_from_alchemy)
    18820    0.022    0.000    0.460    0.000 http_writer.py:75(_write)
     9494    0.006    0.000    0.457    0.000 validation.py:158(is_not_address_string)
  1624576    0.127    0.000    0.455    0.000 full.py:49(<genexpr>)
     9192    0.045    0.000    0.453    0.000 _parser.py:666(_parse)
  3092520    0.438    0.000    0.438    0.000 api.py:180(_typeof)
    18820    0.011    0.000    0.435    0.000 sslproto.py:381(write)
    22941    0.076    0.000    0.435    0.000 _staggered.py:47(staggered_race)
    18820    0.007    0.000    0.428    0.000 client.py:1392(__aexit__)
        4    0.000    0.000    0.425    0.106 base.py:1711(exec_driver_sql)
        1    0.000    0.000    0.424    0.424 langhelpers.py:1909(go)
        1    0.000    0.000    0.424    0.424 create.py:732(first_connect)
    18820    0.047    0.000    0.421    0.000 client.py:1257(close)
  2310903    0.280    0.000    0.418    0.000 types.py:11(is_integer)
  3752312    0.414    0.000    0.414    0.000 {method 'islower' of 'str' objects}
       42    0.413    0.010    0.413    0.010 {method 'writerows' of '_csv.writer' objects}
    58308    0.020    0.000    0.411    0.000 inspect.py:3188(bind_partial)
  7100268    0.398    0.000    0.398    0.000 {method 'pop' of 'dict' objects}
  1012805    0.277    0.000    0.393    0.000 attributes.py:1063(get)
   805329    0.326    0.000    0.387    0.000 events.py:31(__init__)
  6958308    0.382    0.000    0.382    0.000 decorators.py:27(<lambda>)
     9410    0.011    0.000    0.381    0.000 async_base.py:88(encode_rpc_request)
   203787    0.380    0.000    0.380    0.000 state.py:201(__init__)
   606165    0.127    0.000    0.378    0.000 decoding.py:157(<genexpr>)
  3092520    0.377    0.000    0.377    0.000 {built-in method _cffi_backend.newp}
     9412    0.023    0.000    0.373    0.000 client_reqrep.py:645(write_bytes)
   887346    0.279    0.000    0.369    0.000 decoding.py:97(pop_frame)
  1426193    0.358    0.000    0.368    0.000 state.py:865(_modified_event)
     9410    0.061    0.000    0.361    0.000 client_reqrep.py:694(send)
     9410    0.015    0.000    0.359    0.000 connector.py:883(close)
    18836    0.019    0.000    0.357    0.000 base_events.py:983(create_connection)
   112071    0.094    0.000    0.353    0.000 encoding.py:104(__init__)
        1    0.000    0.000    0.353    0.353 psycopg2.py:682(initialize)
        1    0.000    0.000    0.353    0.353 base.py:3181(initialize)
       90    0.001    0.000    0.349    0.004 socket.py:938(getaddrinfo)
       90    0.347    0.004    0.347    0.004 {built-in method _socket.getaddrinfo}
     9410    0.010    0.000    0.342    0.000 connector.py:442(close)
  1382176    0.162    0.000    0.334    0.000 abc.py:117(__instancecheck__)
    47196    0.017    0.000    0.332    0.000 ssl.py:908(read)
  5368766    0.331    0.000    0.331    0.000 {method 'lower' of 'str' objects}
     9410    0.033    0.000    0.329    0.000 connector.py:447(_close)
     9410    0.035    0.000    0.329    0.000 sslproto.py:630(_on_handshake_complete)
       56    0.010    0.000    0.328    0.006 result.py:1759(all)
     9412    0.007    0.000    0.324    0.000 payload.py:278(write)
  1472147    0.216    0.000    0.322    0.000 encoding.py:5(big_endian_to_int)
   248106    0.156    0.000    0.321    0.000 tasks.py:720(_done_callback)
    18820    0.023    0.000    0.321    0.000 connector.py:1005(_resolve_host_with_throttle)
  1546260    0.319    0.000    0.319    0.000 _raw_api.py:138(get_raw_buffer)
     9462    0.004    0.000    0.319    0.000 encoding.py:228(json_encode)
     9412    0.010    0.000    0.316    0.000 http_writer.py:95(write)
    18836    0.027    0.000    0.316    0.000 base_events.py:1114(_create_connection_transport)
     9462    0.009    0.000    0.315    0.000 encoding.py:203(_friendly_json_encode)
      150    0.000    0.000    0.310    0.002 cursor.py:2134(_fetchall_impl)
      150    0.000    0.000    0.310    0.002 cursor.py:1131(fetchall)
     9516    0.006    0.000    0.307    0.000 __init__.py:183(dumps)
      150    0.303    0.002    0.303    0.002 {method 'fetchall' of 'psycopg2.extensions.cursor' objects}
       84    0.004    0.000    0.302    0.004 sql.py:194(_wrap_result)
        1    0.000    0.000    0.301    0.301 update_transactions_table_for_gas_costs.py:85(_from_address_to_highest_block_already_stored_in_db)
     9516    0.010    0.000    0.301    0.000 encoder.py:182(encode)
        1    0.000    0.000    0.300    0.300 postgres_operations.py:428(simple_agg_by_one_table)
   362418    0.125    0.000    0.297    0.000 {built-in method builtins.sum}
     9516    0.289    0.000    0.289    0.000 encoder.py:204(iterencode)
       56    0.286    0.005    0.286    0.005 postgres_operations.py:213(<listcomp>)
   954784    0.160    0.000    0.285    0.000 encoding.py:525(validate_value)
        1    0.000    0.000    0.283    0.283 update_destinations_states_table.py:421(_overwrite_bad_summary_states_rows)
        1    0.000    0.000    0.283    0.283 default.py:521(initialize)
        1    0.000    0.000    0.283    0.283 postgres_operations.py:393(set_some_cells_to_null)
  1800250    0.169    0.000    0.282    0.000 types.py:27(is_boolean)
    58308    0.041    0.000    0.282    0.000 functoolz.py:893(is_valid_args)
    18820    0.032    0.000    0.280    0.000 resolver.py:33(resolve)
        2    0.000    0.000    0.280    0.140 update_destinations_states_table.py:115(_fetch_destination_total_supply_df)
        2    0.000    0.000    0.279    0.140 update_destinations_states_table.py:142(_fetch_autopool_points_apr)
     9410    0.010    0.000    0.274    0.000 client_proto.py:66(close)
  3816236    0.272    0.000    0.272    0.000 decoding.py:336(_get_value_byte_size)
     2533    0.007    0.000    0.272    0.000 frame.py:4271(__setitem__)
   735425    0.188    0.000    0.272    0.000 encoding.py:1(int_to_big_endian)
     9410    0.007    0.000    0.268    0.000 cookies.py:525(load)
   248745    0.066    0.000    0.266    0.000 typing.py:993(__instancecheck__)
  1255883    0.185    0.000    0.264    0.000 padding.py:6(zpad)
     9418    0.006    0.000    0.263    0.000 sslproto.py:307(close)
   743799    0.163    0.000    0.263    0.000 indexing.py:2765(check_dict_or_set_indexers)
     9410    0.097    0.000    0.261    0.000 cookies.py:539(__parse_string)
     2533    0.003    0.000    0.260    0.000 frame.py:4514(_set_item)
  496/486    0.000    0.000    0.258    0.001 common.py:62(new_method)
       84    0.112    0.001    0.257    0.003 sql.py:160(_convert_arrays_to_dataframe)
     9418    0.006    0.000    0.257    0.000 sslproto.py:592(_start_shutdown)
      466    0.001    0.000    0.255    0.001 series.py:6110(_cmp_method)
      447    0.000    0.000    0.253    0.001 arraylike.py:38(__eq__)
   735927    0.250    0.000    0.250    0.000 numeric.py:19(compute_unsigned_integer_bounds)
    18820    0.010    0.000    0.247    0.000 base_events.py:856(getaddrinfo)
    18820    0.045    0.000    0.241    0.000 connector.py:914(_resolve_host)
   887346    0.202    0.000    0.240    0.000 decoding.py:80(seek_in_frame)
     9192    0.013    0.000    0.239    0.000 _parser.py:199(split)
     9462    0.053    0.000    0.236    0.000 method_formatters.py:726(get_result_formatters)
   393623    0.089    0.000    0.235    0.000 {built-in method builtins.any}


