         583042090 function calls (571435454 primitive calls) in 567.813 seconds

   Ordered by: cumulative time
   List reduced from 4976 to 500 due to restriction <500>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   208022    0.133    0.000    0.742    0.000 full.py:45(to_tuple)
   906324    0.396    0.000    0.725    0.000 decoding.py:86(push_frame)
  1962563    0.538    0.000    0.715    0.000 decoding.py:301(read_data_from_stream)
  1145692    0.141    0.000    0.712    0.000 encoding.py:156(<genexpr>)
  2170388    0.494    0.000    0.707    0.000 decorators.py:52(_validate_supported_kwarg)
  1619371    0.371    0.000    0.703    0.000 _raw_api.py:142(c_uint8_ptr)
    30450    0.028    0.000    0.701    0.000 sslproto.py:601(_write_appdata)
       74    0.020    0.000    0.690    0.009 result.py:1759(all)
   594153    0.355    0.000    0.686    0.000 base.py:119(__init__)
        1    0.000    0.000    0.662    0.662 attr.py:468(_exec_w_sync_on_first_run)
  1950596    0.506    0.000    0.647    0.000 decoding.py:314(split_data_and_padding)
  2149715    0.395    0.000    0.642    0.000 decorators.py:39(_hexstr_or_text_kwarg_is_text_type)
   200127    0.072    0.000    0.641    0.000 update_destination_token_values_tables.py:281(<lambda>)
      424    0.000    0.000    0.634    0.001 _decorators.py:325(wrapper)
      406    0.001    0.000    0.631    0.002 frame.py:2063(to_dict)
      406    0.080    0.000    0.629    0.002 to_dict.py:78(to_dict)
    61451    0.015    0.000    0.605    0.000 parsers.py:169(_get_text_content)
   246728    0.140    0.000    0.594    0.000 decoding.py:511(read_data_from_stream)
   750730    0.217    0.000    0.580    0.000 series.py:1220(_get_value)
    10150    0.013    0.000    0.578    0.000 multicall.py:111(aggregate)
    10153    0.014    0.000    0.574    0.000 sslproto.py:105(do_handshake)
    23344    0.036    0.000    0.567    0.000 impl.py:25(start_connection)
   125932    0.382    0.000    0.560    0.000 inspect.py:3050(_bind)
     9373    0.003    0.000    0.555    0.000 parsers.py:535(_handle_timestamp)
     9373    0.003    0.000    0.553    0.000 utils.py:951(parse_timestamp)
     9373    0.011    0.000    0.548    0.000 utils.py:932(_parse_timestamp_with_tzinfo)
       98    0.002    0.000    0.540    0.006 result.py:1312(fetchall)
    50753    0.048    0.000    0.539    0.000 selector_events.py:904(write)
     9373    0.004    0.000    0.535    0.000 _parser.py:1270(parse)
     9373    0.013    0.000    0.531    0.000 _parser.py:572(parse)
  1619371    0.531    0.000    0.531    0.000 _raw_api.py:284(__del__)
  1950044    0.388    0.000    0.522    0.000 decoding.py:327(validate_padding_bytes)
    10150    0.008    0.000    0.512    0.000 selector_events.py:983(_call_connection_lost)
3899157/3898334    0.276    0.000    0.505    0.000 {built-in method builtins.getattr}
    10150    0.343    0.000    0.504    0.000 selector_events.py:739(_call_connection_lost)
  3253114    0.325    0.000    0.500    0.000 types.py:23(is_string)
      130    0.001    0.000    0.494    0.004 socket.py:938(getaddrinfo)
      130    0.491    0.004    0.491    0.004 {built-in method _socket.getaddrinfo}
    50773    0.487    0.000    0.487    0.000 {method 'send' of '_socket.socket' objects}
    20300    0.056    0.000    0.484    0.000 client_reqrep.py:1048(start)
    10235    0.006    0.000    0.484    0.000 validation.py:158(is_not_address_string)
    23340    0.076    0.000    0.482    0.000 _staggered.py:47(staggered_race)
   254270    0.040    0.000    0.478    0.000 encoding.py:627(<genexpr>)
        1    0.000    0.000    0.478    0.478 create.py:634(connect)
        1    0.000    0.000    0.478    0.478 default.py:623(connect)
        1    0.000    0.000    0.478    0.478 __init__.py:80(connect)
        1    0.478    0.478    0.478    0.478 {built-in method psycopg2._psycopg._connect}
   907433    0.475    0.000    0.476    0.000 result.py:485(make_row)
  1662804    0.132    0.000    0.476    0.000 full.py:49(<genexpr>)
    20300    0.022    0.000    0.476    0.000 http_writer.py:75(_write)
   208678    0.094    0.000    0.464    0.000 instrumentation.py:528(_new_state_if_none)
  3238742    0.458    0.000    0.458    0.000 api.py:180(_typeof)
     9379    0.044    0.000    0.457    0.000 _parser.py:666(_parse)
    20300    0.011    0.000    0.450    0.000 sslproto.py:381(write)
        4    0.000    0.000    0.447    0.112 base.py:1711(exec_driver_sql)
    20302    0.008    0.000    0.446    0.000 client.py:1392(__aexit__)
        1    0.000    0.000    0.442    0.442 langhelpers.py:1909(go)
        1    0.000    0.000    0.442    0.442 create.py:732(first_connect)
    20302    0.049    0.000    0.438    0.000 client.py:1257(close)
  2404113    0.292    0.000    0.436    0.000 types.py:11(is_integer)
   409991    0.344    0.000    0.435    0.000 base.py:1576(__iter__)
  3871409    0.427    0.000    0.427    0.000 {method 'islower' of 'str' objects}
    62966    0.039    0.000    0.426    0.000 functoolz.py:905(is_partial_args)
   838002    0.333    0.000    0.424    0.000 events.py:31(__init__)
       93    0.420    0.005    0.420    0.005 {method 'writerows' of '_csv.writer' objects}
    10323    0.013    0.000    0.417    0.000 __init__.py:299(loads)
  1031672    0.283    0.000    0.403    0.000 attributes.py:1063(get)
    10323    0.016    0.000    0.401    0.000 decoder.py:332(decode)
  7269898    0.397    0.000    0.397    0.000 decorators.py:27(<lambda>)
    10151    0.011    0.000    0.397    0.000 async_base.py:88(encode_rpc_request)
  3238742    0.391    0.000    0.391    0.000 {built-in method _cffi_backend.newp}
   622096    0.130    0.000    0.383    0.000 decoding.py:157(<genexpr>)
    10152    0.024    0.000    0.382    0.000 client_reqrep.py:645(write_bytes)
    10150    0.062    0.000    0.375    0.000 client_reqrep.py:694(send)
    10151    0.016    0.000    0.374    0.000 connector.py:883(close)
  1459133    0.362    0.000    0.373    0.000 state.py:865(_modified_event)
   906324    0.281    0.000    0.372    0.000 decoding.py:97(pop_frame)
    10323    0.371    0.000    0.371    0.000 decoder.py:343(raw_decode)
        1    0.000    0.000    0.369    0.369 psycopg2.py:682(initialize)
        1    0.000    0.000    0.369    0.369 base.py:3181(initialize)
   114932    0.096    0.000    0.365    0.000 encoding.py:104(__init__)
    51261    0.021    0.000    0.363    0.000 ssl.py:908(read)
    62966    0.020    0.000    0.362    0.000 inspect.py:3188(bind_partial)
    20306    0.020    0.000    0.361    0.000 base_events.py:983(create_connection)
  7434727    0.361    0.000    0.361    0.000 {method 'pop' of 'dict' objects}
    10151    0.010    0.000    0.356    0.000 connector.py:442(close)
  1448037    0.174    0.000    0.354    0.000 abc.py:117(__instancecheck__)
  5576840    0.351    0.000    0.351    0.000 {method 'lower' of 'str' objects}
    10151    0.034    0.000    0.344    0.000 connector.py:447(_close)
    20302    0.024    0.000    0.342    0.000 connector.py:1005(_resolve_host_with_throttle)
   208678    0.342    0.000    0.342    0.000 state.py:201(__init__)
    10150    0.036    0.000    0.339    0.000 sslproto.py:630(_on_handshake_complete)
      193    0.000    0.000    0.335    0.002 cursor.py:2134(_fetchall_impl)
      193    0.001    0.000    0.335    0.002 cursor.py:1131(fetchall)
    10152    0.008    0.000    0.332    0.000 payload.py:278(write)
    10203    0.004    0.000    0.332    0.000 encoding.py:228(json_encode)
  1619371    0.330    0.000    0.330    0.000 _raw_api.py:138(get_raw_buffer)
    10203    0.009    0.000    0.327    0.000 encoding.py:203(_friendly_json_encode)
      193    0.325    0.002    0.326    0.002 {method 'fetchall' of 'psycopg2.extensions.cursor' objects}
   430290    0.255    0.000    0.325    0.000 futures.py:220(add_done_callback)
    10152    0.010    0.000    0.325    0.000 http_writer.py:95(write)
    15833    0.324    0.000    0.324    0.000 {method 'decompress' of 'zlib.Decompress' objects}
   254266    0.161    0.000    0.323    0.000 tasks.py:720(_done_callback)
  1505889    0.216    0.000    0.322    0.000 encoding.py:5(big_endian_to_int)
        2    0.000    0.000    0.322    0.161 update_destinations_states_table.py:115(_fetch_destination_total_supply_df)
    10263    0.006    0.000    0.320    0.000 __init__.py:183(dumps)
    20306    0.026    0.000    0.319    0.000 base_events.py:1114(_create_connection_transport)
    10263    0.011    0.000    0.314    0.000 encoder.py:182(encode)
       98    0.003    0.000    0.311    0.003 sql.py:194(_wrap_result)
   370931    0.127    0.000    0.305    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.305    0.305 update_destinations_states_table.py:421(_overwrite_bad_summary_states_rows)
        1    0.000    0.000    0.302    0.302 postgres_operations.py:393(set_some_cells_to_null)
    10263    0.301    0.000    0.301    0.000 encoder.py:204(iterencode)
    20302    0.034    0.000    0.298    0.000 resolver.py:33(resolve)
  1881123    0.178    0.000    0.295    0.000 types.py:27(is_boolean)
    62966    0.042    0.000    0.294    0.000 functoolz.py:893(is_valid_args)
        1    0.000    0.000    0.294    0.294 default.py:521(initialize)
        2    0.000    0.000    0.293    0.146 update_destinations_states_table.py:142(_fetch_autopool_points_apr)
   976476    0.164    0.000    0.292    0.000 encoding.py:525(validate_value)
    10150    0.011    0.000    0.287    0.000 client_proto.py:66(close)
   270899    0.070    0.000    0.286    0.000 typing.py:993(__instancecheck__)
    10150    0.007    0.000    0.282    0.000 cookies.py:525(load)
      144    0.003    0.000    0.279    0.002 get_state_by_block.py:91(async_safe_get_raw_state_by_block)
   753212    0.192    0.000    0.278    0.000 encoding.py:1(int_to_big_endian)
  1285054    0.194    0.000    0.277    0.000 padding.py:6(zpad)
  719/671    0.001    0.000    0.276    0.000 common.py:62(new_method)
  3901192    0.275    0.000    0.275    0.000 decoding.py:336(_get_value_byte_size)
    10153    0.005    0.000    0.274    0.000 sslproto.py:307(close)
    10150    0.102    0.000    0.274    0.000 cookies.py:539(__parse_string)
     2625    0.007    0.000    0.271    0.000 frame.py:4271(__setitem__)
    10154    0.005    0.000    0.269    0.000 sslproto.py:592(_start_shutdown)
      575    0.001    0.000    0.268    0.000 series.py:6110(_cmp_method)
   757804    0.164    0.000    0.267    0.000 indexing.py:2765(check_dict_or_set_indexers)


