         570304043 function calls (558903162 primitive calls) in 525.990 seconds

   Ordered by: cumulative time
   List reduced from 4935 to 500 due to restriction <500>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1584129    0.368    0.000    0.692    0.000 _raw_api.py:142(c_uint8_ptr)
  1120931    0.138    0.000    0.692    0.000 encoding.py:156(<genexpr>)
    30048    0.027    0.000    0.691    0.000 sslproto.py:601(_write_appdata)
    11044    0.031    0.000    0.689    0.000 selector_events.py:506(_sock_connect)
   582571    0.345    0.000    0.670    0.000 base.py:119(__init__)
        2    0.000    0.000    0.668    0.334 update_transactions_table_for_gas_costs.py:58(fetch_tokemak_address_constants_dfs)
        1    0.000    0.000    0.663    0.663 attr.py:468(_exec_w_sync_on_first_run)
  1924930    0.486    0.000    0.662    0.000 decoding.py:301(read_data_from_stream)
        1    0.000    0.000    0.645    0.645 create.py:634(connect)
        1    0.000    0.000    0.645    0.645 default.py:623(connect)
        1    0.000    0.000    0.645    0.645 __init__.py:80(connect)
        1    0.645    0.645    0.645    0.645 {built-in method psycopg2._psycopg._connect}
      416    0.000    0.000    0.640    0.002 _decorators.py:325(wrapper)
      398    0.001    0.000    0.637    0.002 frame.py:2063(to_dict)
      398    0.077    0.000    0.636    0.002 to_dict.py:78(to_dict)
  1913304    0.494    0.000    0.631    0.000 decoding.py:314(split_data_and_padding)
   737115    0.210    0.000    0.630    0.000 series.py:1220(_get_value)
  2102701    0.391    0.000    0.626    0.000 decorators.py:39(_hexstr_or_text_kwarg_is_text_type)
   196278    0.070    0.000    0.624    0.000 update_destination_token_values_tables.py:281(<lambda>)
      126    0.001    0.000    0.601    0.005 socket.py:938(getaddrinfo)
      126    0.598    0.005    0.599    0.005 {built-in method _socket.getaddrinfo}
    60135    0.015    0.000    0.593    0.000 parsers.py:169(_get_text_content)
   241709    0.139    0.000    0.585    0.000 decoding.py:511(read_data_from_stream)
   124600    0.356    0.000    0.581    0.000 inspect.py:3050(_bind)
    10020    0.014    0.000    0.549    0.000 sslproto.py:105(do_handshake)
    10016    0.012    0.000    0.545    0.000 multicall.py:111(aggregate)
     9185    0.002    0.000    0.545    0.000 parsers.py:535(_handle_timestamp)
     9185    0.003    0.000    0.542    0.000 utils.py:951(parse_timestamp)
     9185    0.010    0.000    0.538    0.000 utils.py:932(_parse_timestamp_with_tzinfo)
    50084    0.050    0.000    0.536    0.000 selector_events.py:904(write)
       92    0.002    0.000    0.528    0.006 result.py:1312(fetchall)
     9185    0.004    0.000    0.526    0.000 _parser.py:1270(parse)
       68    0.014    0.000    0.524    0.008 result.py:1759(all)
  1584129    0.522    0.000    0.522    0.000 _raw_api.py:284(__del__)
     9185    0.013    0.000    0.522    0.000 _parser.py:572(parse)
  1912720    0.388    0.000    0.517    0.000 decoding.py:327(validate_padding_bytes)
  3191327    0.327    0.000    0.496    0.000 types.py:23(is_string)
    10019    0.008    0.000    0.494    0.000 selector_events.py:983(_call_connection_lost)
3824084/3823273    0.267    0.000    0.490    0.000 {built-in method builtins.getattr}
    10019    0.330    0.000    0.486    0.000 selector_events.py:739(_call_connection_lost)
    50107    0.483    0.000    0.483    0.000 {method 'send' of '_socket.socket' objects}
    22808    0.034    0.000    0.479    0.000 impl.py:25(start_connection)
    20032    0.053    0.000    0.479    0.000 client_reqrep.py:1048(start)
    10100    0.006    0.000    0.476    0.000 validation.py:158(is_not_address_string)
    20032    0.022    0.000    0.467    0.000 http_writer.py:75(_write)
   249051    0.039    0.000    0.464    0.000 encoding.py:627(<genexpr>)
  1635682    0.128    0.000    0.464    0.000 full.py:49(<genexpr>)
     9191    0.044    0.000    0.449    0.000 _parser.py:666(_parse)
    62300    0.038    0.000    0.447    0.000 functoolz.py:905(is_partial_args)
        4    0.000    0.000    0.446    0.112 base.py:1711(exec_driver_sql)
        1    0.000    0.000    0.446    0.446 langhelpers.py:1909(go)
        1    0.000    0.000    0.446    0.446 create.py:732(first_connect)
    20032    0.011    0.000    0.442    0.000 sslproto.py:381(write)
    20032    0.007    0.000    0.439    0.000 client.py:1392(__aexit__)
    20032    0.047    0.000    0.432    0.000 client.py:1257(close)
   402818    0.341    0.000    0.429    0.000 base.py:1576(__iter__)
  2352978    0.286    0.000    0.424    0.000 types.py:11(is_integer)
  3168258    0.421    0.000    0.421    0.000 api.py:180(_typeof)
    20032    0.023    0.000    0.418    0.000 connector.py:1005(_resolve_host_with_throttle)
       81    0.418    0.005    0.418    0.005 {method 'writerows' of '_csv.writer' objects}
  3787590    0.412    0.000    0.412    0.000 {method 'islower' of 'str' objects}
  7276526    0.409    0.000    0.409    0.000 {method 'pop' of 'dict' objects}
    22800    0.070    0.000    0.398    0.000 _staggered.py:47(staggered_race)
  1012479    0.278    0.000    0.394    0.000 attributes.py:1063(get)
    10016    0.011    0.000    0.393    0.000 async_base.py:88(encode_rpc_request)
  3168258    0.388    0.000    0.388    0.000 {built-in method _cffi_backend.newp}
  7112851    0.388    0.000    0.388    0.000 decorators.py:27(<lambda>)
    62300    0.020    0.000    0.385    0.000 inspect.py:3188(bind_partial)
   822054    0.320    0.000    0.381    0.000 events.py:31(__init__)
    20032    0.033    0.000    0.377    0.000 resolver.py:33(resolve)
   610765    0.128    0.000    0.376    0.000 decoding.py:157(<genexpr>)
    10018    0.023    0.000    0.376    0.000 client_reqrep.py:645(write_bytes)
   655016    0.374    0.000    0.375    0.000 result.py:485(make_row)
   888930    0.285    0.000    0.374    0.000 decoding.py:97(pop_frame)
        1    0.000    0.000    0.370    0.370 psycopg2.py:682(initialize)
        1    0.000    0.000    0.370    0.370 base.py:3181(initialize)
    10016    0.016    0.000    0.369    0.000 connector.py:883(close)
  1432871    0.355    0.000    0.365    0.000 state.py:865(_modified_event)
   205024    0.093    0.000    0.365    0.000 instrumentation.py:528(_new_state_if_none)
    10016    0.063    0.000    0.364    0.000 client_reqrep.py:694(send)
    20040    0.020    0.000    0.355    0.000 base_events.py:983(create_connection)
   112211    0.095    0.000    0.351    0.000 encoding.py:104(__init__)
    10016    0.009    0.000    0.351    0.000 connector.py:442(close)
    10185    0.011    0.000    0.344    0.000 __init__.py:299(loads)
  1424611    0.167    0.000    0.344    0.000 abc.py:117(__instancecheck__)
    20032    0.010    0.000    0.343    0.000 base_events.py:856(getaddrinfo)
  5459970    0.340    0.000    0.340    0.000 {method 'lower' of 'str' objects}
    10016    0.034    0.000    0.339    0.000 connector.py:447(_close)
    50727    0.018    0.000    0.339    0.000 ssl.py:908(read)
    10185    0.015    0.000    0.331    0.000 decoder.py:332(decode)
    10068    0.004    0.000    0.328    0.000 encoding.py:228(json_encode)
    10018    0.007    0.000    0.327    0.000 payload.py:278(write)
    10016    0.034    0.000    0.325    0.000 sslproto.py:630(_on_handshake_complete)
    10016    0.012    0.000    0.324    0.000 base_events.py:807(run_in_executor)
    10068    0.009    0.000    0.324    0.000 encoding.py:203(_friendly_json_encode)
  1584129    0.324    0.000    0.324    0.000 _raw_api.py:138(get_raw_buffer)
  1477211    0.216    0.000    0.321    0.000 encoding.py:5(big_endian_to_int)
    10018    0.010    0.000    0.320    0.000 http_writer.py:95(write)
   249051    0.157    0.000    0.319    0.000 tasks.py:720(_done_callback)
    10125    0.006    0.000    0.317    0.000 __init__.py:183(dumps)
    20040    0.025    0.000    0.313    0.000 base_events.py:1114(_create_connection_transport)
    10125    0.012    0.000    0.310    0.000 encoder.py:182(encode)
    10185    0.304    0.000    0.305    0.000 decoder.py:343(raw_decode)
    15717    0.302    0.000    0.302    0.000 {method 'decompress' of 'zlib.Decompress' objects}
       92    0.004    0.000    0.301    0.003 sql.py:194(_wrap_result)
        1    0.000    0.000    0.299    0.299 update_destinations_states_table.py:421(_overwrite_bad_summary_states_rows)
        1    0.000    0.000    0.298    0.298 postgres_operations.py:393(set_some_cells_to_null)
    10125    0.297    0.000    0.297    0.000 encoder.py:204(iterencode)
        1    0.000    0.000    0.293    0.293 default.py:521(initialize)
   362911    0.122    0.000    0.293    0.000 {built-in method builtins.sum}
  1841537    0.182    0.000    0.292    0.000 types.py:27(is_boolean)
    62300    0.042    0.000    0.291    0.000 functoolz.py:893(is_valid_args)
      132    0.003    0.000    0.289    0.002 get_state_by_block.py:91(async_safe_get_raw_state_by_block)
      181    0.000    0.000    0.289    0.002 cursor.py:2134(_fetchall_impl)
      181    0.000    0.000    0.289    0.002 cursor.py:1131(fetchall)
        2    0.000    0.000    0.288    0.144 update_destinations_states_table.py:142(_fetch_autopool_points_apr)
    10016    0.007    0.000    0.286    0.000 cookies.py:525(load)
    10016    0.011    0.000    0.284    0.000 client_proto.py:66(close)
      181    0.282    0.002    0.282    0.002 {method 'fetchall' of 'psycopg2.extensions.cursor' objects}
    10016    0.104    0.000    0.279    0.000 cookies.py:539(__parse_string)
   742200    0.242    0.000    0.278    0.000 base.py:3777(get_loc)
   269962    0.068    0.000    0.278    0.000 typing.py:993(__instancecheck__)
   956140    0.156    0.000    0.274    0.000 encoding.py:525(validate_value)
    10020    0.005    0.000    0.272    0.000 sslproto.py:307(close)
   421888    0.236    0.000    0.271    0.000 futures.py:220(add_done_callback)
        2    0.000    0.000    0.270    0.135 update_destinations_states_table.py:115(_fetch_destination_total_supply_df)
   737689    0.187    0.000    0.269    0.000 encoding.py:1(int_to_big_endian)
     2589    0.006    0.000    0.267    0.000 frame.py:4271(__setitem__)
    10020    0.005    0.000    0.266    0.000 sslproto.py:592(_start_shutdown)
  3826608    0.266    0.000    0.266    0.000 decoding.py:336(_get_value_byte_size)
  673/633    0.001    0.000    0.266    0.000 common.py:62(new_method)
  1257795    0.183    0.000    0.263    0.000 padding.py:6(zpad)


